Cust_ID,Age,duration,Min_balance,spend_per_month,job,marital,education
36105,45,107,2105,12620,management,married,university.degree
36106,32,265,49940,45394,blue-collar,married,basic.4y
36107,32,693,62656,45045,technician,single,university.degree
36108,36,251,40828,11402,entrepreneur,married,basic.9y
36109,38,85,862,21269,admin.,single,university.degree
36110,30,13,40697,8260,unemployed,single,high.school
36111,28,111,3483,18235,technician,single,professional.course
36112,36,268,54175,8670,management,married,university.degree
36113,32,144,63961,40151,admin.,single,high.school
36114,49,166,53143,45772,entrepreneur,divorced,basic.9y
36115,38,97,76,22709,admin.,single,university.degree
36116,23,28,3353,11965,technician,single,professional.course
36117,37,79,2297,16481,blue-collar,married,basic.4y
36118,29,115,2589,14196,management,married,university.degree
36119,44,210,66703,40362,entrepreneur,single,university.degree
36120,38,119,49884,7900,services,married,basic.6y
36121,43,66,2231,19959,retired,divorced,university.degree
36122,37,130,1006,23020,services,married,basic.9y
36123,33,8,40170,22521,blue-collar,married,basic.9y
36124,27,31,795,24447,retired,divorced,university.degree
36125,37,81,44214,28020,services,married,high.school
36126,30,65,45887,29270,services,single,high.school
36127,32,138,363,11064,technician,single,university.degree
36128,45,102,60861,7998,retired,married,basic.6y
36129,34,125,1135,21885,admin.,single,high.school
36130,37,63,48982,23728,blue-collar,married,basic.6y
36131,34,562,53809,45583,services,divorced,high.school
36132,30,74,60611,47558,blue-collar,single,basic.9y
36134,27,212,56720,27519,services,single,high.school
36135,35,500,58939,21108,admin.,married,high.school
36136,39,172,51674,15158,blue-collar,divorced,high.school
36137,21,62,3877,20537,technician,single,professional.course
36138,44,69,387,20388,technician,divorced,professional.course
36139,31,103,1285,18326,admin.,married,university.degree
36140,39,894,61280,42333,admin.,married,university.degree
36141,42,152,59046,44994,services,married,basic.9y
36142,45,116,61423,47827,self-employed,divorced,university.degree
36143,45,133,59548,32282,self-employed,divorced,university.degree
36144,35,585,61618,33620,admin.,married,high.school
36145,26,33,2838,19368,management,married,university.degree
36146,53,56,65336,34371,technician,divorced,professional.course
36147,23,564,51274,42237,admin.,single,professional.course
36148,31,69,682,17970,technician,divorced,professional.course
36149,37,45,2172,11363,services,married,high.school
36151,37,91,2220,13246,management,divorced,university.degree
36152,32,6,60798,34583,admin.,single,professional.course
36153,26,44,2546,16835,blue-collar,single,basic.9y
36154,37,88,4,18676,admin.,single,university.degree
36155,31,80,64737,16044,admin.,single,high.school
36156,29,114,980,16750,technician,married,high.school
36157,32,124,3093,14204,self-employed,married,high.school
36158,39,15,67832,28679,technician,divorced,high.school
36159,35,265,69497,40581,blue-collar,married,basic.6y
36160,27,54,57547,37736,services,single,high.school
36161,37,73,1821,12987,management,married,university.degree
36162,36,67,54321,44667,services,divorced,university.degree
36163,38,134,2471,16016,blue-collar,married,basic.9y
36164,25,358,61599,21646,blue-collar,single,basic.6y
36165,32,303,68901,39873,technician,single,professional.course
36166,47,47,57335,11585,services,divorced,high.school
36167,37,228,54486,31081,services,married,high.school
36168,21,128,833,20466,blue-collar,married,basic.6y
36169,54,169,64434,41590,management,married,university.degree
36170,42,34,515,21513,services,married,basic.6y
36171,38,26,357,16484,blue-collar,married,basic.9y
36172,24,121,2330,24762,management,married,university.degree
36173,26,147,2444,24786,blue-collar,single,basic.4y
36174,31,201,54879,45106,unemployed,married,basic.9y
36175,26,128,677,21744,services,married,basic.6y
36176,57,199,54061,42138,blue-collar,married,basic.9y
36177,27,58,50425,28774,blue-collar,married,basic.9y
36178,51,495,49637,20832,blue-collar,married,basic.9y
36179,43,141,53098,20554,admin.,married,high.school
36180,54,139,56607,11624,blue-collar,married,basic.4y
36181,44,82,43895,15876,blue-collar,married,basic.4y
36182,34,68,472,22584,unemployed,married,university.degree
36183,51,830,42547,13466,blue-collar,married,basic.9y
36184,23,53,3031,19660,admin.,married,high.school
36185,30,86,57945,23914,blue-collar,single,high.school
36186,31,70,1674,14793,admin.,married,basic.4y
36187,44,145,1188,18571,student,single,high.school
36188,51,956,42876,27875,blue-collar,married,basic.9y
36189,21,76,823,18920,admin.,single,university.degree
36190,39,175,42542,11601,admin.,married,university.degree
36191,32,757,56462,25490,blue-collar,married,professional.course
36192,33,521,60393,22144,services,married,high.school
36193,54,264,65232,37391,entrepreneur,married,high.school
36194,60,99,56611,36647,admin.,divorced,high.school
36195,41,42,1273,15401,admin.,divorced,high.school
36196,20,87,65535,45623,blue-collar,single,basic.9y
36197,44,105,239,22583,admin.,married,university.degree
36198,60,301,61470,18324,admin.,divorced,high.school
36199,27,141,2027,20118,management,married,university.degree
36201,27,91,1623,13050,services,single,university.degree
36202,43,102,547,18387,services,married,basic.9y
36203,31,106,1164,20889,blue-collar,single,basic.9y
36204,29,58,64046,13540,admin.,married,basic.6y
36205,26,11,55790,7113,technician,single,professional.course
36206,45,70,1619,20784,admin.,single,high.school
36207,39,142,2384,18210,retired,married,high.school
36208,30,173,44525,24062,management,married,university.degree
36209,39,64,3268,13890,admin.,married,basic.9y
36210,37,165,55861,47206,admin.,single,high.school
36211,40,65,714,15422,blue-collar,single,high.school
36212,40,83,1862,13053,blue-collar,married,basic.4y
36213,38,28,3070,16004,blue-collar,married,basic.6y
36214,34,406,64072,27189,blue-collar,married,professional.course
36215,24,1012,43750,18962,services,married,high.school
36216,37,13,65455,23347,admin.,single,high.school
36217,37,73,58864,13813,admin.,divorced,high.school
36218,33,71,129,20746,blue-collar,married,professional.course
36219,28,97,2958,15202,blue-collar,single,basic.9y
36220,36,42,1478,18861,blue-collar,single,basic.4y
36221,21,59,1739,13708,technician,single,university.degree
36222,26,52,3784,12245,blue-collar,married,basic.6y
36223,44,78,1420,11829,blue-collar,single,basic.4y
36224,44,105,2135,22111,blue-collar,single,basic.9y
36225,34,320,59474,26346,services,married,high.school
36226,44,223,53263,7203,blue-collar,married,high.school
36227,48,57,47012,43974,blue-collar,married,basic.9y
36229,24,136,599,19410,management,married,university.degree
36231,32,91,775,11612,blue-collar,married,professional.course
36232,45,61,68677,25493,entrepreneur,divorced,university.degree
36233,34,88,2665,19666,blue-collar,married,basic.4y
36234,21,885,41233,35054,student,single,high.school
36235,40,87,2229,22297,self-employed,married,basic.9y
36236,24,117,67143,13377,technician,single,university.degree
36237,58,44,56803,20626,services,married,basic.6y
36238,24,95,3738,16229,services,single,high.school
36239,21,94,3391,16898,blue-collar,married,high.school
36241,41,26,1674,23625,unemployed,single,high.school
36242,41,270,43830,15701,admin.,married,high.school
36243,29,135,52232,43284,admin.,single,basic.6y
36244,42,108,3860,19120,services,single,high.school
36245,24,109,206,24843,management,single,university.degree
36246,32,130,326,19517,blue-collar,single,basic.9y
36247,31,22,51641,17969,blue-collar,married,basic.9y
36248,23,85,1665,24276,blue-collar,married,professional.course
36249,35,212,46705,22435,blue-collar,married,basic.6y
36250,41,150,67195,17663,blue-collar,married,high.school
36251,24,582,56942,32366,technician,single,professional.course
36252,31,132,2856,15454,blue-collar,divorced,basic.4y
36253,29,199,65887,14916,blue-collar,divorced,high.school
36254,44,31,1946,13197,services,single,high.school
36255,26,140,66703,6503,services,married,high.school
36256,34,15,48360,28856,services,married,high.school
36257,30,61,64843,7248,services,married,high.school
36258,49,20,44045,23695,management,married,university.degree
36259,33,101,492,21897,technician,single,professional.course
36260,26,245,60904,45916,blue-collar,single,basic.9y
36261,42,124,3724,13696,admin.,single,basic.9y
36262,24,23,62363,47322,technician,single,professional.course
36263,32,297,65017,32946,technician,single,university.degree
36264,45,110,1391,22444,blue-collar,married,professional.course
36265,39,137,3730,23575,blue-collar,single,basic.6y
36266,33,82,2240,14417,services,single,high.school
36267,26,11,67153,29723,blue-collar,married,basic.9y
36268,45,129,2466,21302,entrepreneur,divorced,basic.9y
36269,46,80,46378,17428,admin.,married,high.school
36270,41,232,61880,35438,blue-collar,married,basic.4y
36271,43,47,410,17352,services,single,high.school
36272,39,104,1083,22579,technician,single,professional.course
36273,32,284,55035,19860,admin.,single,high.school
36274,27,550,41613,31849,admin.,married,basic.6y
36275,37,138,2261,21109,entrepreneur,married,university.degree
36276,24,138,3140,11925,retired,divorced,university.degree
36277,26,52,2442,15840,technician,single,high.school
36278,42,43,116,17117,self-employed,divorced,basic.9y
36279,23,134,53720,21202,blue-collar,single,professional.course
36280,32,10,47643,26825,technician,married,professional.course
36281,37,17,48887,24316,services,divorced,basic.4y
36282,39,895,69051,38656,admin.,married,university.degree
36283,32,212,57776,39131,technician,single,professional.course
36284,29,43,44213,18997,admin.,single,high.school
36285,39,364,66392,25870,admin.,married,university.degree
36286,44,14,50425,15473,admin.,married,high.school
36287,43,92,101,12359,blue-collar,married,basic.9y
36288,35,92,774,19107,blue-collar,married,basic.9y
36289,27,83,1361,21422,services,single,high.school
36290,28,144,51621,21409,self-employed,married,basic.9y
36291,36,16,67036,31016,management,married,university.degree
36292,26,107,455,14325,admin.,single,high.school
36293,60,781,61508,44794,retired,divorced,high.school
36294,41,122,2686,21470,blue-collar,married,professional.course
36295,25,55,3193,24190,self-employed,single,high.school
36296,34,266,60292,6324,admin.,single,university.degree
36297,25,29,2373,22881,technician,single,professional.course
36298,42,391,62314,28470,management,married,university.degree
36299,21,149,2277,22950,admin.,single,basic.6y
36300,28,77,3277,12615,admin.,single,high.school
36301,21,81,3870,11738,technician,single,professional.course
36302,34,340,54701,6623,admin.,married,high.school
36303,34,350,52330,44152,blue-collar,divorced,basic.9y
36304,41,115,2840,22865,self-employed,married,high.school
36305,24,138,1670,16504,technician,single,high.school
36306,36,59,3079,21094,blue-collar,married,basic.9y
36307,51,259,66560,29192,blue-collar,single,illiterate
36308,29,223,56056,12119,admin.,single,university.degree
36309,29,215,52804,47351,technician,single,university.degree
36310,31,156,51539,44185,admin.,single,basic.9y
36311,43,233,65841,43351,entrepreneur,married,professional.course
36312,26,59,61263,49427,blue-collar,single,basic.9y
36313,21,103,3724,17561,admin.,single,university.degree
36314,30,49,47402,43917,admin.,single,university.degree
36315,41,124,1258,13059,services,divorced,basic.4y
36316,28,113,49232,41894,blue-collar,single,basic.9y
36317,42,119,1245,18256,admin.,married,high.school
36318,21,48,52207,49006,student,single,university.degree
36319,30,54,68199,20167,technician,married,basic.9y
36320,31,97,1077,17261,technician,divorced,university.degree
36321,32,143,2472,12935,admin.,single,university.degree
36322,42,150,521,14967,services,single,high.school
36323,22,99,778,19562,technician,single,high.school
36324,43,880,61342,35742,admin.,married,high.school
36325,23,119,1342,13960,blue-collar,married,basic.6y
36326,22,92,2745,22264,blue-collar,married,basic.6y
36327,38,66,2379,22113,blue-collar,married,basic.6y
36328,27,47,65058,7864,blue-collar,single,basic.9y
36329,33,44,1745,11032,admin.,single,high.school
36330,41,102,45024,45482,blue-collar,single,basic.9y
36331,29,64,66630,45884,admin.,single,high.school
36332,43,129,111,24152,admin.,single,university.degree
36333,42,134,2414,17413,admin.,single,university.degree
36334,31,141,340,11998,technician,single,professional.course
36335,42,71,2749,18958,entrepreneur,married,basic.9y
36336,32,65,40857,23838,self-employed,married,professional.course
36337,30,63,32,11209,management,married,university.degree
36338,40,74,3551,18963,blue-collar,married,high.school
36339,25,30,3754,17141,entrepreneur,married,professional.course
36340,22,51,44243,33480,services,single,high.school
36341,36,47,1558,20951,blue-collar,divorced,basic.9y
36342,38,140,3494,16304,technician,single,professional.course
36343,23,70,520,14243,technician,single,university.degree
36344,23,75,217,24345,blue-collar,married,basic.9y
36345,32,73,66320,34471,blue-collar,married,basic.9y
36346,26,22,42800,49434,technician,single,professional.course
36347,34,86,202,12140,blue-collar,married,basic.9y
36348,39,132,17,16810,self-employed,divorced,university.degree
36349,33,39,3549,17250,admin.,single,high.school
36350,32,11,62581,7837,blue-collar,single,basic.9y
36351,32,93,68514,25653,self-employed,single,high.school
36352,30,92,45303,9752,blue-collar,single,basic.6y
36353,24,31,2615,24302,blue-collar,single,basic.9y
36354,29,138,46644,15773,admin.,single,high.school
36355,57,432,55498,45796,blue-collar,married,basic.9y
36357,42,116,2759,22612,blue-collar,married,basic.6y
36358,29,62,1929,17700,entrepreneur,married,university.degree
36359,43,25,67365,16118,blue-collar,divorced,basic.9y
36360,29,48,3987,21351,blue-collar,single,basic.4y
36361,21,99,936,11482,services,single,basic.9y
36362,27,109,58068,36305,admin.,married,professional.course
36363,29,1223,49406,28869,blue-collar,divorced,basic.4y
36364,40,128,3443,17832,blue-collar,single,professional.course
36365,53,101,43295,23798,admin.,married,high.school
36366,43,126,48125,16985,admin.,married,high.school
36367,34,137,55019,9441,blue-collar,single,basic.9y
36368,39,155,44919,41111,blue-collar,married,basic.4y
36369,53,509,46291,49572,blue-collar,divorced,basic.9y
36370,43,42,1211,20724,admin.,divorced,high.school
36371,27,641,40871,25015,blue-collar,single,basic.9y
36372,45,35,1584,18715,blue-collar,single,basic.6y
36373,21,32,261,15642,management,married,university.degree
36374,31,211,63187,10862,services,married,high.school
36375,33,84,1985,23072,technician,married,university.degree
36376,28,22,47529,47557,entrepreneur,married,basic.9y
36377,39,89,2750,18487,admin.,single,high.school
36378,29,1871,60600,24167,admin.,married,high.school
36379,32,90,1797,13920,services,single,high.school
36380,28,63,48661,49436,admin.,single,university.degree
36381,25,1068,66510,43802,blue-collar,single,high.school
36382,23,109,1443,12183,admin.,divorced,high.school
36383,44,148,1862,15073,blue-collar,married,basic.4y
36384,43,22,44104,36851,blue-collar,married,high.school
36385,50,1326,47920,31317,entrepreneur,married,high.school
36386,34,149,68994,36489,blue-collar,married,basic.4y
36387,36,40,2626,13316,admin.,single,basic.9y
36388,43,146,3215,14011,technician,single,university.degree
36389,32,88,3274,16101,blue-collar,married,basic.9y
36390,44,65,3975,18523,entrepreneur,married,university.degree
36391,38,31,69761,21247,blue-collar,divorced,basic.4y
36392,40,133,68790,24494,technician,married,university.degree
36393,35,439,69680,16771,blue-collar,divorced,basic.9y
36396,45,462,66730,32370,entrepreneur,divorced,university.degree
36397,44,86,1753,22223,admin.,single,professional.course
36398,26,104,64669,49052,services,married,high.school
36399,42,75,3904,17442,blue-collar,single,high.school
36400,22,118,388,22899,blue-collar,single,basic.9y
36401,31,59,539,24019,technician,married,professional.course
36402,37,258,53292,5005,services,divorced,professional.course
36404,27,131,2598,15870,admin.,single,basic.9y
36405,32,150,734,23104,services,single,basic.9y
36406,28,166,40362,49689,technician,single,university.degree
36407,28,99,3839,17579,admin.,single,university.degree
36408,43,59,52631,48969,blue-collar,divorced,basic.9y
36409,31,1313,54191,6399,technician,single,university.degree
36410,39,85,2286,16079,admin.,single,high.school
36411,34,87,1486,15243,admin.,single,high.school
36412,30,1598,55240,41439,admin.,divorced,university.degree
36413,22,121,3288,19431,self-employed,married,professional.course
36414,45,88,2139,19550,admin.,single,high.school
36415,55,543,67706,9761,technician,married,professional.course
36416,27,48,2540,18350,technician,divorced,professional.course
36417,41,109,730,16345,blue-collar,single,high.school
36418,33,133,2949,16058,technician,married,professional.course
36419,25,59,52311,10585,student,single,high.school
36420,23,49,943,20611,unemployed,married,professional.course
36421,50,126,57187,29568,housemaid,married,basic.9y
36422,22,91,1165,13530,technician,single,professional.course
36423,38,15,40191,7984,technician,single,professional.course
36424,42,45,69761,30391,technician,single,university.degree
36425,38,127,9,21286,admin.,single,high.school
36426,45,9,69234,16050,blue-collar,single,high.school
36427,41,116,3029,14409,admin.,divorced,university.degree
36428,41,7,51510,25137,blue-collar,married,basic.9y
36429,41,16,46794,15565,admin.,divorced,professional.course
36430,24,35,1075,11262,technician,single,professional.course
36431,43,98,43,18546,admin.,married,university.degree
36432,28,134,937,19742,admin.,single,university.degree
36433,33,101,838,17737,blue-collar,single,high.school
36434,25,72,3440,14685,blue-collar,single,basic.9y
36435,29,58,44079,22660,admin.,divorced,professional.course
36436,39,40,3790,16607,admin.,divorced,university.degree
36437,49,11,67492,17571,blue-collar,divorced,professional.course
36438,29,94,474,21667,technician,divorced,basic.6y
36439,24,68,1279,22610,admin.,married,high.school
36440,49,17,68833,47883,blue-collar,divorced,professional.course
36441,57,473,50151,9085,services,married,high.school
36442,36,11,43764,26998,admin.,married,high.school
36443,28,94,776,19550,admin.,single,university.degree
36445,30,114,3346,24203,admin.,single,high.school
36446,40,62,480,17033,technician,single,high.school
36447,42,359,57751,41239,management,divorced,university.degree
36448,38,17,53080,21581,technician,single,professional.course
36449,36,59,1577,19038,self-employed,married,high.school
36450,45,51,516,18623,blue-collar,married,basic.9y
36451,39,148,2660,12746,admin.,single,university.degree
36452,32,148,3368,14162,admin.,married,university.degree
36453,41,157,61883,43917,blue-collar,married,basic.9y
36454,27,135,2380,19693,admin.,married,high.school
36455,25,91,2228,13985,blue-collar,divorced,basic.9y
36456,31,73,3728,21779,admin.,single,high.school
36457,57,26,43622,21810,admin.,single,high.school
36459,37,75,1431,23334,services,married,high.school
36460,21,97,58380,43489,student,single,high.school
36461,39,98,3912,23385,services,married,high.school
36462,45,98,61580,32591,blue-collar,single,high.school
36463,45,104,3267,24319,housemaid,married,university.degree
36464,27,19,69960,39640,services,single,university.degree
36465,54,44,65895,20492,retired,divorced,professional.course
36466,27,22,42958,36327,services,single,university.degree
36467,25,44,53699,37914,technician,single,professional.course
36468,50,16,47550,36667,housemaid,married,basic.9y
36469,34,72,1429,24077,admin.,divorced,basic.6y
36470,30,142,3103,16430,student,single,high.school
36471,38,15,66807,45309,technician,single,professional.course
36472,45,95,200,22254,admin.,single,university.degree
36473,41,13,64485,43627,admin.,divorced,high.school
36474,34,133,1568,21729,admin.,single,university.degree
36475,52,201,61555,16805,blue-collar,married,basic.9y
36476,33,259,51026,49971,management,married,university.degree
36477,30,90,58802,10960,student,single,university.degree
36478,52,51,66564,48967,admin.,divorced,basic.9y
36479,31,101,1999,23474,admin.,married,high.school
36481,27,10,45862,49379,admin.,divorced,high.school
36482,38,27,381,12736,services,married,high.school
36483,42,33,46896,36902,technician,single,university.degree
36484,44,30,48352,41355,technician,married,university.degree
36485,21,69,115,18107,student,single,high.school
36486,54,108,41584,49145,blue-collar,married,basic.4y
36487,31,173,58083,29964,admin.,married,university.degree
36488,37,37,2560,19069,services,married,high.school
36489,34,140,1470,21724,admin.,married,high.school
36490,30,97,52603,28172,admin.,married,basic.9y
36491,32,333,48971,39179,blue-collar,married,professional.course
36492,28,55,66171,39707,admin.,single,university.degree
36493,45,29,44978,30628,blue-collar,single,high.school
36494,26,121,2682,22969,admin.,married,university.degree
36495,23,91,48,14918,admin.,single,university.degree
36496,47,57,44722,17196,management,married,high.school
36497,45,131,3201,22103,admin.,single,university.degree
36498,28,442,52927,24530,admin.,single,university.degree
36499,26,102,1506,20114,management,married,high.school
36500,39,143,248,19456,blue-collar,single,high.school
36501,46,410,42690,44917,blue-collar,married,basic.9y
36502,23,158,68921,19983,blue-collar,single,high.school
36503,34,283,68603,6486,admin.,single,university.degree
36504,29,57,803,19819,admin.,married,basic.6y
36505,37,98,3669,18952,admin.,single,professional.course
36506,48,420,68453,31686,blue-collar,married,basic.4y
36507,44,608,62057,22100,admin.,married,basic.6y
36508,29,123,1610,21940,blue-collar,single,basic.9y
36509,38,120,1618,12360,technician,single,professional.course
36510,37,91,2027,21492,technician,married,high.school
36511,41,166,46825,24356,admin.,single,university.degree
36512,31,138,1173,20011,management,married,high.school
36513,30,74,54994,27641,blue-collar,single,basic.9y
36514,28,43,2580,13374,services,divorced,high.school
36515,41,110,1065,13967,management,married,high.school
36516,25,62,2825,19993,blue-collar,married,basic.4y
36517,31,83,1532,19056,services,single,high.school
36518,52,17,66796,35395,admin.,married,high.school
36519,24,220,58464,25079,admin.,single,university.degree
36520,44,28,48062,33989,entrepreneur,divorced,university.degree
36521,21,131,3918,17857,admin.,married,high.school
36522,52,185,64191,35820,blue-collar,married,basic.9y
36523,35,88,62541,36130,admin.,divorced,high.school
36524,23,114,2286,21663,services,divorced,high.school
36525,36,47,1705,19831,blue-collar,married,basic.9y
36526,34,96,2983,13210,technician,single,university.degree
36527,25,52,58581,28655,student,single,high.school
36528,24,155,69129,12972,blue-collar,single,basic.9y
36529,21,146,2883,24510,unemployed,married,basic.4y
36530,37,68,63750,9388,blue-collar,married,professional.course
36531,41,63,47809,35876,admin.,divorced,high.school
36532,37,114,42291,6845,blue-collar,married,professional.course
36533,24,297,44129,43642,blue-collar,single,basic.9y
36534,37,185,51015,41691,blue-collar,married,professional.course
36535,34,186,55941,45350,admin.,married,high.school
36536,33,222,47371,8055,blue-collar,single,high.school
36537,43,43,1125,15344,blue-collar,married,basic.4y
36538,38,73,623,22609,technician,single,university.degree
36539,44,75,1484,18263,self-employed,single,university.degree
36540,41,261,67259,46340,management,divorced,high.school
36541,28,113,58596,28005,blue-collar,single,professional.course
36542,46,11,58429,45762,blue-collar,married,high.school
36543,41,80,1056,18906,blue-collar,married,professional.course
36544,34,58,2009,15582,technician,married,professional.course
36545,33,1340,57827,40499,admin.,single,professional.course
36546,34,119,2504,17485,management,married,basic.4y
36547,28,67,152,21965,admin.,single,high.school
36548,29,103,2596,24782,admin.,divorced,high.school
36549,38,170,60796,9859,technician,single,professional.course
36550,24,50,1792,21491,technician,single,professional.course
36551,40,91,3362,23667,admin.,married,high.school
36552,25,43,1053,24444,technician,single,high.school
36553,29,487,50105,14654,technician,single,professional.course
36554,37,103,2449,24270,technician,married,university.degree
36555,31,309,45840,15664,admin.,single,high.school
36556,25,165,69814,41102,blue-collar,single,basic.9y
36557,32,51,2341,18963,admin.,single,high.school
36558,29,85,295,15474,blue-collar,single,basic.9y
36559,31,51,1070,17281,blue-collar,single,basic.9y
36560,33,2301,59429,23902,blue-collar,single,high.school
36561,33,81,2857,17001,technician,divorced,university.degree
36562,36,99,439,21276,management,divorced,university.degree
36563,33,132,3845,13921,entrepreneur,married,professional.course
36564,21,88,2445,14088,management,married,university.degree
36565,37,493,53560,49093,management,divorced,university.degree
36566,41,295,64377,8509,blue-collar,married,basic.9y
36567,29,226,64668,42223,admin.,single,university.degree
36568,25,11,43155,10312,student,single,high.school
36569,45,44,3209,15994,services,single,university.degree
36570,44,152,48060,34693,unemployed,married,basic.9y
36571,58,176,61916,37023,blue-collar,married,high.school
36572,31,41,54161,45529,technician,divorced,high.school
36573,22,38,2352,18398,services,divorced,high.school
36574,31,40,53245,20561,technician,divorced,high.school
36575,44,85,629,24054,blue-collar,married,basic.9y
36576,37,82,2161,11107,services,married,high.school
36577,37,102,720,23462,services,divorced,high.school
36578,32,114,62826,17183,blue-collar,married,basic.9y
36579,30,134,44723,31342,admin.,single,university.degree
36580,46,18,45930,6036,admin.,divorced,basic.6y
36581,39,98,54364,15070,entrepreneur,married,university.degree
36582,58,379,47867,28050,self-employed,married,university.degree
36583,42,56,1167,23147,blue-collar,married,high.school
36584,57,86,55518,18966,technician,divorced,basic.6y
36585,30,632,53552,37741,admin.,single,university.degree
36586,33,92,1732,19808,admin.,single,university.degree
36587,33,843,46060,37395,admin.,single,professional.course
36588,50,8,69975,26242,admin.,divorced,basic.4y
36589,28,59,159,16848,services,married,university.degree
36590,38,81,413,20698,services,married,high.school
36591,21,28,2247,20047,self-employed,married,university.degree
36592,47,398,66547,41571,services,married,high.school
36593,40,65,2709,17498,technician,divorced,professional.course
36594,44,208,48721,25801,unemployed,divorced,basic.6y
36595,28,434,55702,22228,unemployed,single,university.degree
36596,42,119,61339,11847,blue-collar,divorced,basic.4y
36597,39,140,65215,48721,self-employed,divorced,university.degree
36598,43,191,51746,49393,technician,married,professional.course
36599,23,380,41502,22287,blue-collar,single,high.school
36600,32,115,56800,44432,blue-collar,married,professional.course
36601,58,325,53632,15789,admin.,married,university.degree
36602,29,167,63538,41873,admin.,married,university.degree
36603,33,144,2702,22414,admin.,divorced,university.degree
36604,37,51,461,16982,admin.,single,university.degree
36605,40,94,1546,17677,retired,married,high.school
36606,42,9,56394,21140,technician,single,university.degree
36607,35,39,2683,14683,admin.,married,university.degree
36608,35,74,345,18139,admin.,divorced,university.degree
36609,29,70,503,21793,admin.,single,university.degree
36611,30,212,48125,30705,technician,single,professional.course
36612,24,81,1661,14107,technician,divorced,professional.course
36613,37,546,61148,5484,management,married,university.degree
36614,44,91,2838,23583,management,divorced,university.degree
36615,46,431,63081,14062,technician,divorced,professional.course
36616,38,100,2427,14683,technician,single,university.degree
36617,25,100,796,23668,services,single,high.school
36618,33,600,68955,19233,services,married,high.school
36619,32,156,59507,35412,admin.,divorced,university.degree
36620,43,115,1394,14267,admin.,single,university.degree
36621,41,435,59539,8830,admin.,single,high.school
36622,34,326,55372,31230,admin.,married,professional.course
36623,35,51,3013,20773,admin.,married,basic.6y
36624,46,143,64354,15442,management,married,university.degree
36625,30,111,64650,29470,services,single,high.school
36626,22,150,3282,21762,management,single,high.school
36627,44,233,63120,31593,management,single,high.school
36628,32,110,45776,11547,admin.,married,university.degree
36629,34,116,66658,48219,blue-collar,married,basic.9y
36630,22,99,3264,16326,blue-collar,married,basic.9y
36631,39,77,1559,24033,management,single,high.school
36632,22,44,3519,23721,technician,single,professional.course
36633,30,177,47052,10278,technician,single,university.degree
36634,28,21,49488,16733,blue-collar,married,high.school
36635,40,53,3107,14992,services,single,high.school
36636,43,74,3244,21182,admin.,divorced,high.school
36637,28,91,59282,17521,services,single,high.school
36638,39,110,3782,13911,technician,married,university.degree
36639,21,239,60339,9948,blue-collar,single,basic.9y
36640,36,37,1397,16469,admin.,married,high.school
36641,32,87,64888,15447,admin.,married,high.school
36642,41,121,44301,41429,admin.,married,university.degree
36643,27,104,3111,12094,blue-collar,single,basic.9y
36644,34,34,1312,21296,unemployed,married,basic.4y
36645,48,113,52627,21127,services,married,high.school
36646,21,32,2017,12881,admin.,single,high.school
36647,40,101,703,20643,admin.,single,high.school
36648,41,95,1902,15618,blue-collar,divorced,basic.9y
36649,30,153,66075,48999,admin.,single,high.school
36650,30,192,52697,25391,admin.,single,high.school
36651,28,66,57963,8024,technician,single,professional.course
36652,30,57,42337,27527,admin.,single,high.school
36653,39,525,68759,6302,technician,married,professional.course
36654,26,123,63836,13498,student,single,high.school
36655,41,276,61554,49646,unemployed,married,professional.course
36656,29,57,2175,15873,retired,married,high.school
36657,41,105,63778,46874,blue-collar,married,basic.9y
36658,34,114,3613,23682,blue-collar,married,basic.4y
36659,36,61,455,18502,technician,single,university.degree
36660,32,27,336,20231,blue-collar,married,basic.6y
36661,23,130,3232,22613,admin.,single,university.degree
36662,25,66,2855,12936,admin.,married,university.degree
36663,37,230,45588,18050,admin.,divorced,university.degree
36664,33,81,3641,13259,admin.,divorced,university.degree
36665,43,618,65594,47972,technician,married,professional.course
36666,24,504,45625,42985,student,single,high.school
36667,33,114,494,16665,management,married,university.degree
36668,30,25,3561,14882,services,married,high.school
36669,36,89,171,24126,management,married,university.degree
36670,43,39,316,11368,management,married,university.degree
36671,53,82,48185,27585,management,divorced,professional.course
36672,38,182,60125,13985,admin.,single,university.degree
36673,38,78,60698,36805,technician,married,university.degree
36674,32,61,64064,27984,management,single,university.degree
36675,41,222,50787,44486,technician,single,high.school
36676,31,1010,52478,39351,blue-collar,single,basic.9y
36677,45,91,2413,19547,management,married,high.school
36678,50,207,64229,31419,housemaid,married,basic.9y
36679,57,46,58132,35816,retired,divorced,university.degree
36680,27,127,1495,16603,student,single,high.school
36681,56,517,65947,39024,technician,single,professional.course
36682,37,180,46113,16634,self-employed,single,basic.4y
36683,43,465,69536,35299,blue-collar,married,basic.4y
36684,38,57,3164,23200,blue-collar,married,basic.9y
36685,33,36,2300,21748,admin.,single,university.degree
36686,33,599,52027,11777,blue-collar,single,high.school
36687,38,95,1471,20900,student,single,high.school
36688,26,18,58642,23754,services,single,basic.9y
36689,46,196,66169,33939,admin.,married,high.school
36690,34,309,64734,29626,self-employed,single,university.degree
36691,35,61,40513,14201,housemaid,married,university.degree
36692,37,194,58637,48639,admin.,single,university.degree
36693,31,146,2434,12250,services,married,professional.course
