Age,duration,Min_balance,spend_per_month
60,503,29168,30188
51,135,14482,24139
46,176,12594,25375
57,247,60621,41082
56,353,39901,6993
21,203,28645,9956
29,446,64200,26048
36,122,15657,44870
47,175,34010,25312
29,1007,32603,16254
57,64,10886,42400
48,409,62142,22844
35,147,34360,11435
56,603,62669,16077
30,438,14700,35502
57,897,55061,45297
53,531,12503,45641
33,704,35746,48382
29,473,64117,10514
47,320,22761,45307
28,67,17513,31620
75,67,20467,22438
58,318,10196,37805
34,59,13627,27876
35,236,43118,5203
56,308,22121,30680
46,413,69045,25663
43,96,55201,45397
31,202,51025,20136
25,116,39785,40738
30,207,44734,6004
23,270,35145,32620
37,227,21237,42585
28,316,69604,23461
53,964,49010,15223
33,429,16631,6533
41,826,50380,6343
38,422,13743,23425
42,94,30592,40415
37,106,68073,42704
25,371,22928,34234
50,98,64693,11305
46,297,67115,12727
30,185,63643,32554
26,407,40651,11203
31,82,10226,6041
25,112,61855,10479
29,611,39822,23822
26,445,34973,36316
23,682,16959,32566
26,180,57774,33002
46,282,23064,7435
45,58,55142,27833
26,98,32167,38147
23,370,39388,48869
42,148,67049,49399
31,404,20804,23364
38,321,63779,41996
26,432,41670,14574
27,876,52962,49749
25,170,32445,43588
33,257,53479,31273
27,207,64856,36872
40,243,57310,40789
44,112,43195,40151
31,167,56406,34022
42,361,11462,25554
47,123,62393,41055
42,268,24317,26902
29,896,67595,24110
68,665,30090,27660
50,87,46254,40226
45,194,23917,23784
24,115,64424,12211
41,181,31595,15414
44,188,59772,38079
20,625,17705,36164
45,106,64055,34798
20,74,33668,48730
20,349,20344,37897
28,167,18085,47383
36,243,58645,36036
69,396,62983,44842
30,90,18431,19533
44,576,32803,43264
43,281,47908,38248
42,72,47650,14475
42,122,58767,28053
32,72,27800,10808
27,537,61777,46144
42,430,64053,14152
32,210,50637,38342
59,286,12466,41135
40,475,53224,6248
26,153,56688,17133
36,182,36321,16423
32,97,26129,45955
38,64,69863,36631
29,253,20082,13941
33,359,35925,33251
32,315,55106,48321
23,104,14999,28697
32,123,25463,12586
23,336,42902,22099
29,326,13048,20426
51,219,47416,46461
26,226,63341,12196
51,166,48439,16612
45,58,27269,43691
27,125,17961,22968
37,91,10337,46078
27,258,18434,15376
36,305,52076,19420
53,465,60281,47671
35,1084,26876,24634
33,106,54965,35035
27,64,17787,27890
51,139,34461,42893
51,116,63556,34955
50,506,69774,13113
38,195,38873,24330
38,82,34490,43741
26,105,60583,21394
30,332,38178,29839
44,132,12128,18090
23,73,52808,27894
54,822,33344,31504
34,51,61624,38681
26,148,50061,16002
54,72,40714,12159
26,67,11482,6327
27,99,10697,44582
38,486,32082,21366
30,109,11154,46150
31,258,18739,39497
44,573,53588,41825
47,186,63488,17174
36,383,43497,10606
58,292,49488,14785
54,141,39246,47222
41,151,64441,49704
32,205,31743,36583
61,92,12882,36146
48,313,37080,7700
42,576,68516,48209
61,219,35076,33178
36,320,16995,28560
31,138,16624,41759
18,642,53422,23682
47,185,29318,8654
52,600,45297,45013
29,505,60557,29806
64,248,11021,31277
26,204,60783,36275
51,138,53931,9628
21,220,19464,44660
51,249,52531,5144
21,259,55672,43920
42,158,25043,31964
72,270,59318,44254
72,370,49056,46469
34,251,15206,7150
24,79,59649,15173
17,432,45250,8094
34,305,57568,15498
59,1019,58486,5162
34,211,15681,8380
40,397,38890,31797
37,414,10461,15002
57,290,41595,15516
59,277,63814,48085
52,206,62398,21288
46,299,21177,43095
43,40,31657,48432
27,106,33621,7247
20,254,26877,49411
59,177,46399,32958
32,253,28753,32926
37,179,49952,7046
39,394,17872,14455
59,526,38088,14278
45,156,63570,34330
45,416,40749,35954
46,231,65297,21475
59,385,39955,38789
43,813,62255,5579
37,157,20906,19273
56,131,33043,17380
42,175,18146,47892
46,99,69085,6189
31,331,55301,14264
37,89,63818,41266
52,155,27972,30965
70,320,66829,36624
32,975,15423,8329
63,49,24532,12089
42,280,29289,31272
52,126,51866,23095
57,107,22695,22027
60,90,14548,44199
59,121,24219,27474
32,148,14150,30270
37,161,42358,6811
63,87,37501,25260
37,305,56446,11516
28,111,44369,25641
52,427,42833,10154
45,146,62373,32790
58,144,41247,34743
79,86,65972,27169
53,190,49694,21621
53,100,46634,47724
24,355,54667,37228
74,472,16729,40893
54,131,28901,48281
74,174,23234,25827
74,1452,37578,40356
58,142,40124,37432
74,135,63250,28903
42,250,55963,44626
35,789,43326,24848
31,310,52295,38640
35,338,45406,35299
35,116,60640,21196
60,130,68914,40609
35,250,31550,31835
35,471,56499,22141
25,256,55107,42011
44,254,27923,28642
76,550,54244,44800
76,345,29862,40257
32,169,59440,6905
46,358,17117,20133
29,107,48309,41769
38,116,36624,5763
51,115,57921,42511
82,79,65203,16553
33,79,11602,18800
38,140,61740,35811
32,107,10391,45360
32,131,51152,47052
29,289,29829,41866
75,714,48929,40097
25,255,46971,27547
34,78,44438,22865
34,258,37493,28282
32,87,69273,18798
46,258,31757,15503
51,273,57054,35372
32,88,39722,20538
70,530,67313,30041
24,292,20384,12425
24,456,52349,17956
41,142,42804,29142
41,325,48011,15021
33,1088,24754,34757
48,173,22111,19127
54,325,32182,17286
73,453,49190,31346
48,295,11709,29793
73,239,30910,35883
58,121,15223,40652
73,305,51000,47708
23,136,55553,8098
36,100,22587,8212
30,83,32270,27694
28,70,26811,8905
33,99,12672,35541
28,262,15475,40597
28,119,53606,17122
51,121,46169,30877
28,140,68105,39487
36,215,25855,15331
51,268,36866,24116
36,221,25352,40957
59,378,16095,31602
29,140,25450,17031
29,384,59878,19139
30,390,55826,41734
29,88,49111,46460
73,135,21296,6619
27,192,12267,8580
29,130,69833,22352
76,233,10633,38817
29,121,28109,10096
31,353,25278,28866
33,182,36713,48956
48,103,52517,15549
43,231,39427,35208
54,122,67850,40832
44,111,13389,18390
46,255,19971,45361
35,419,54360,10083
36,1225,23783,20812
40,54,35295,6973
36,328,55508,43496
52,268,42573,46019
38,923,44700,29988
41,88,19965,20667
27,131,51013,21199
38,167,43871,21369
64,133,43766,22214
36,559,48175,42232
36,146,48376,9091
37,187,69984,49125
65,161,67313,23026
66,489,10275,19682
19,120,26163,19397
40,158,10573,38620
40,246,41908,6146
33,252,50056,35489
43,156,53663,43353
43,1529,54863,34591
63,235,35879,31915
35,155,62913,5086
31,155,68708,17908
33,289,44418,14349
36,153,16628,47590
32,352,49079,10161
69,411,11770,37749
35,107,66173,5194
21,89,19189,13399
19,85,60788,18954
46,151,25679,27823
19,96,38911,21919
32,540,14557,40762
44,263,11896,18586
39,247,25983,28055
40,162,56295,24233
40,121,39005,41013
52,179,34756,27670
67,71,23837,48173
57,157,60397,37866
37,213,55382,10220
37,373,63396,36950
34,1416,62017,24180
35,425,37571,19651
58,48,29932,28538
43,329,52036,16117
70,90,37143,7781
34,265,28843,27562
69,151,55041,31321
59,181,66058,15930
49,138,21537,11122
31,265,60381,23364
31,157,28692,14283
50,89,37356,37037
31,387,14921,27991
45,249,63372,41661
60,123,18828,43650
30,156,51581,45082
30,155,63020,26026
31,115,60137,45770
58,704,63752,43101
33,136,49902,32103
26,176,14524,49369
35,88,42247,17643
59,85,12006,16678
29,110,38861,14124
50,1398,11860,16812
61,651,50549,8342
52,167,56062,19288
52,408,24971,45973
42,982,32957,45372
85,140,46285,16978
27,168,36630,10779
27,287,16045,13254
49,75,49344,9897
30,139,49635,49557
69,93,25535,14986
28,225,55252,12455
33,203,22630,11089
41,280,52862,22703
54,159,29314,45250
60,66,49908,29754
57,149,34105,24698
35,349,50425,40841
35,371,27409,5238
80,125,51141,16555
26,221,27761,41407
67,201,64860,32573
56,97,50516,34005
59,91,31786,37953
44,175,41897,29171
47,526,30150,12190
58,89,23542,39570
59,206,44714,35622
59,477,46704,6644
69,400,58072,15251
59,198,46106,34530
59,203,13816,44543
34,267,27089,14500
30,120,58673,44653
50,589,69293,22550
70,162,54823,14074
59,163,66929,24492
58,373,45353,19282
49,464,22054,42859
35,113,64550,19492
57,71,47607,11148
21,172,57237,47792
57,162,36193,48889
42,266,52037,26004
66,68,57619,6711
62,345,68575,10736
27,1117,20934,46685
60,159,22006,46935
31,701,31788,37968
27,429,33705,47557
36,623,51597,23175
66,340,56284,20802
42,137,46120,30929
31,174,41154,33803
48,74,10217,17989
25,121,54181,7320
26,127,24594,10190
26,182,19767,33802
49,668,45619,24545
26,449,42641,18193
49,90,45851,42688
26,582,56074,11326
25,169,24274,19812
34,115,38558,47735
45,249,30829,19336
27,1336,18348,37396
45,150,18889,12982
74,239,29041,37601
36,90,10249,11466
42,251,53676,39115
32,641,11950,14449
60,576,10803,11555
40,699,21488,12698
56,73,45200,13161
66,147,18384,7860
27,398,21420,15239
37,100,17739,17292
59,119,56670,25576
32,313,47667,7805
29,90,41207,13361
48,307,15120,45831
38,236,27557,26951
20,131,18813,48509
20,267,53098,36090
27,93,38058,44745
33,417,45679,46807
36,87,20721,11851
54,77,56376,36749
36,82,10875,49286
66,810,17502,24237
36,161,61125,41316
66,150,15164,5834
35,305,40826,37315
28,202,40618,5649
28,332,10260,11554
28,153,11887,32331
44,113,62619,25055
56,338,48291,12902
32,96,68844,27757
29,71,51036,27496
41,301,15574,7041
33,123,37147,30483
33,192,21224,27724
45,363,31910,8030
44,96,19456,46084
28,188,69646,19228
66,124,26943,30414
66,174,46078,38174
32,44,17825,44302
33,222,48835,35996
42,246,41552,31428
42,96,18968,19941
44,120,53207,37741
37,243,42132,48163
42,543,40385,40240
28,227,48258,7761
28,162,33024,21831
38,289,63749,32664
74,298,31920,18585
76,331,69890,29246
29,111,62762,40209
28,489,44207,43563
27,255,63002,6021
37,73,54248,16817
33,101,12691,19921
23,784,57898,44705
36,222,44357,41157
22,425,54167,18860
30,181,25953,29475
29,254,60404,26485
41,1175,40033,44667
31,414,41055,32607
39,102,26232,8014
39,200,19888,18753
30,148,23038,27472
36,220,51143,47102
88,402,44247,16094
39,315,54351,7766
39,105,40160,12324
39,368,14772,6951
45,150,65820,31710
34,485,11262,20926
32,282,50387,8439
74,307,20681,9060
46,399,67434,24860
46,164,33067,38440
62,791,57620,22336
34,1152,68990,17091
36,138,35042,16113
36,138,13417,32136
38,328,10587,23338
33,72,48585,40301
24,136,34202,22677
39,192,50863,42539
34,78,46988,44557
20,347,63751,41222
46,464,33729,40547
81,189,41752,43970
43,160,34708,14305
22,293,57207,7148
34,233,45733,41625
32,105,62446,39636
36,227,52488,18364
32,100,54147,12726
34,57,56241,20385
24,129,47211,37913
28,74,68346,49732
27,103,27068,35506
46,213,37678,36111
76,284,21053,30140
64,219,54182,36878
40,477,10122,27620
35,73,68686,48667
74,204,54849,28143
41,726,23664,49099
41,75,54914,41501
76,344,49676,8051
48,135,49718,34315
25,112,33142,46348
25,99,55050,44592
21,185,63335,10504
39,371,24290,24789
44,143,55000,34807
44,99,56834,15239
44,146,61995,24771
44,284,25066,22332
33,738,39606,20837
29,75,69425,28740
39,320,15096,39744
73,135,39706,31781
36,92,25845,5567
22,53,61015,31009
33,240,54053,49112
57,479,52314,26545
62,154,67144,24963
21,236,29219,36987
72,238,11361,36141
31,158,30186,46908
33,275,51735,49045
43,319,45460,15704
36,354,34868,27553
36,126,41587,41784
28,275,62533,21482
17,182,10065,45245
26,150,18141,23764
43,233,32577,15012
61,176,16934,19330
39,156,62250,49193
62,172,55086,34828
70,185,61705,33621
45,126,10814,17598
43,180,22100,32548
29,98,11240,26226
48,117,44201,29872
35,225,39761,44460
61,209,27604,44969
24,319,56929,42305
33,257,28940,30421
32,230,25253,33426
42,436,32840,9226
36,415,60930,34184
36,260,52781,21644
17,92,36440,47622
54,326,56579,25853
25,253,61050,13327
25,78,25588,7529
48,260,45764,46649
20,190,54696,36546
63,107,63957,48989
58,186,63737,43003
55,137,57022,44177
35,105,51507,42148
71,125,58763,44263
25,553,13433,42638
70,94,24508,37519
28,276,17230,17357
46,182,28294,18433
42,100,57023,38735
26,482,55695,12994
35,201,55755,28066
32,88,31413,36948
38,391,25886,14411
28,190,18734,37131
17,498,60344,10923
31,880,56139,33073
63,153,31876,10355
29,260,36709,22063
37,148,17365,9566
25,142,67715,40657
61,99,59943,27190
70,70,65742,12307
28,140,31716,34669
31,211,37714,26254
35,224,57712,26461
20,159,53893,11698
35,313,11471,13847
22,297,62384,16853
68,110,22779,36518
62,405,53803,15171
65,80,14704,43799
26,138,42757,20865
76,308,59787,32100
66,43,33188,7445
23,116,38670,45133
43,75,23289,16643
72,152,58306,36602
73,348,21106,33202
67,186,29672,27719
80,199,48057,22023
60,133,60367,30879
33,551,42366,9178
23,123,56014,33165
23,80,20707,31281
25,286,19043,39901
25,163,44982,28800
33,156,61978,31961
65,97,63621,10217
34,220,34487,46995
34,473,30096,45071
31,122,60063,36213
34,237,26353,41849
31,109,56311,48307
26,115,48287,24048
43,123,28183,6581
50,123,45793,45154
30,366,45904,10634
28,343,17726,15118
34,123,48352,29336
48,711,11908,35552
44,207,58942,39914
18,628,41583,36640
23,341,19897,5052
27,130,49743,24098
27,241,21780,42837
28,192,26224,34754
28,340,16676,36413
28,148,51169,34306
41,606,56386,14178
29,300,29926,39189
74,156,34806,44075
46,109,26070,12788
22,162,30482,17615
29,33,23779,5766
67,460,47732,8062
36,278,10227,30341
65,212,67821,41936
31,243,65759,17636
61,249,13747,34432
63,177,66563,43538
34,205,45178,39803
34,543,53029,25253
33,147,22029,8770
33,113,46871,30402
26,215,29137,24471
47,161,44447,25896
49,90,65573,45092
32,96,36605,48506
56,108,37598,8582
59,210,64962,40965
61,101,69340,31962
34,360,64721,28169
37,66,27608,47871
37,148,56925,48729
35,117,64028,34467
32,363,16418,22816
71,216,40500,5542
50,587,11810,11952
34,193,68566,34231
56,370,59016,30564
33,395,28013,39579
20,532,68726,42321
64,301,44692,49571
29,307,54848,40852
65,197,34982,38079
63,280,65700,9513
35,441,39712,6431
35,396,60107,38488
26,431,19569,46007
38,220,10451,42103
74,536,43282,21965
33,206,66330,15969
33,578,37919,11404
62,250,58871,49899
80,207,48561,8812
26,65,26509,37006
38,238,41411,32181
35,768,51880,9405
37,225,14215,11701
56,89,58363,10631
20,98,18247,24521
32,240,28268,33145
33,173,40859,23704
55,164,51775,25029
26,170,12417,25458
74,232,50770,18093
33,67,41901,28422
73,76,33024,8896
64,145,23467,39822
32,328,65072,23216
34,195,59521,44968
34,484,22214,49586
33,321,34027,6771
54,196,36983,23387
35,65,68973,14421
32,80,52728,45784
66,82,11406,47168
33,338,55234,13285
40,262,30120,14721
37,329,59670,32421
25,84,11082,19913
66,267,31419,6727
36,474,36713,24583
34,377,55631,23385
27,97,43464,37177
35,151,19853,47184
37,928,25927,21018
62,68,20769,14024
32,149,10489,31707
38,83,30734,22085
74,188,48672,13202
71,217,21449,7382
29,69,42200,31613
29,131,39674,15908
24,147,26592,48798
24,158,11489,37665
45,157,63359,31117
26,99,61291,45793
25,184,55096,41220
38,201,56918,8571
28,64,67918,24202
28,63,48918,45869
28,78,22511,32383
25,75,54020,17405
34,320,60742,33320
51,228,10998,41057
53,139,27966,20259
64,89,29967,14881
64,102,44360,34392
64,146,36164,27025
76,406,26930,13783
76,61,52604,47816
61,374,43587,13966
61,168,62468,43414
61,69,22270,25100
58,92,43587,5316
36,96,37204,41325
62,64,17693,30775
87,273,29975,5867
39,104,51770,38394
54,204,29230,37235
54,90,16358,38756
24,200,44941,24357
24,53,14698,18845
24,44,26066,47825
24,298,32777,36428
24,276,43756,30645
34,531,14612,38982
54,91,44336,6380
55,72,45728,43802
62,116,21084,21725
79,126,67807,34246
30,252,13769,24124
36,159,60083,5134
64,171,43522,49384
39,343,16857,28254
35,419,54438,18680
64,252,47852,13391
24,744,66126,35507
24,438,28433,36250
70,73,18122,39136
34,62,49161,14390
54,323,40907,13617
34,227,24711,38306
74,467,26811,35115
47,232,26665,47075
38,712,66125,11978
66,315,24418,48765
69,420,47737,23552
58,100,56813,15635
88,401,61060,19543
40,55,22216,28749
57,349,62458,23622
47,143,68354,21289
64,79,20799,17664
57,497,35931,31855
49,109,10185,44252
25,103,16887,33323
66,142,18891,23552
81,50,24544,32664
44,188,59796,37140
43,79,18301,30857
38,158,53194,6035
63,511,52979,18596
51,192,50043,45726
58,585,61855,5549
51,133,10115,17853
51,83,48046,11929
54,41,57759,15878
63,173,42847,25246
63,279,39648,35788
63,47,16960,38532
64,275,64922,43235
58,130,46130,40573
54,76,13412,34425
63,479,28220,20423
54,95,34858,49086
60,186,65527,32854
62,531,31219,37334
58,360,44170,48642
58,242,23841,16736
53,159,12878,24623
56,555,54043,19437
43,291,56958,33900
43,161,42959,28478
67,89,62889,12040
27,415,38132,30807
49,78,34264,47795
42,128,33122,33907
59,240,67728,45603
57,187,51451,33104
59,210,33188,22752
28,75,39722,13853
80,323,60758,48360
80,76,18944,31869
78,103,26351,36910
56,359,51014,49227
42,146,11811,43333
28,700,21475,34638
24,64,12024,18925
71,148,59531,27586
71,1112,23467,13970
59,259,49269,37188
46,154,52295,43476
51,212,57991,14870
46,445,16607,16336
50,460,63296,33454
46,148,36474,11930
58,398,53542,38957
31,81,63882,6339
42,294,43573,23674
31,118,16766,22703
36,119,26639,29999
59,109,42441,49325
48,207,40520,31145
45,67,51747,26647
28,268,40486,42139
27,630,36328,19154
25,50,13295,21594
25,248,62241,48482
25,121,46202,12567
25,90,48387,11485
25,81,35962,35517
24,65,28873,48219
24,359,36484,37001
33,207,23926,43337
43,255,14714,9644
26,133,31095,28461
55,622,26955,45516
26,173,67630,44729
62,517,68703,15478
44,283,46172,34537
34,94,58102,28786
28,36,45821,32080
44,247,67263,30337
26,155,40536,25159
72,207,40912,10040
45,368,36334,39971
30,98,39958,31456
51,72,15081,23971
40,69,30334,27096
26,102,47267,19183
40,115,20574,6680
73,245,31747,37250
36,54,22556,17959
73,160,65780,16868
38,473,11055,9288
36,62,53268,42805
73,114,38749,31587
40,83,42311,38838
30,186,13809,37627
29,121,13929,7965
53,81,62536,13455
53,267,55517,11706
38,106,22681,19761
38,470,30827,45690
33,98,31198,31832
31,271,38179,12234
59,139,10121,26711
63,79,13675,31527
34,89,49269,8870
31,197,13981,9032
53,81,34321,20912
32,69,26091,10523
52,97,53659,19460
39,265,31055,26012
32,157,44568,14203
36,28,36016,32292
52,513,39880,19568
35,91,40186,20175
48,99,47973,35207
27,137,16311,31981
38,115,22135,29882
38,490,18447,38641
28,76,69613,37667
28,368,66220,13110
51,86,22611,38319
52,77,21309,43844
33,212,41438,25528
54,82,20278,49244
79,181,36115,16016
39,531,40971,12047
39,106,51484,37357
45,55,35859,24975
19,207,14438,13557
37,140,40854,8257
34,233,24645,42041
60,61,42913,14215
40,172,60769,23776
34,121,59031,28410
60,95,16883,9455
18,385,19135,43943
18,114,44735,38675
25,420,32108,24157
26,471,10463,34272
72,60,13486,31146
60,225,29586,35818
32,444,29269,20866
46,144,35467,30845
60,104,42885,10254
60,365,36125,20878
44,331,32666,31283
44,259,32155,8527
63,268,10488,42624
40,224,15292,44471
43,531,43593,49722
43,167,53345,26143
26,81,13032,16767
26,733,19512,45698
18,72,52940,27706
71,2055,29002,33466
35,56,37665,37641
35,73,56055,47077
61,104,43289,41242
59,328,61753,40762
38,166,61605,41110
51,520,61670,14812
53,730,29441,22836
26,351,39695,6297
41,181,67421,41187
53,384,34359,18684
83,369,64272,24997
45,204,11422,6350
40,101,25387,21567
32,205,42978,21962
50,128,18709,48040
76,113,43767,41025
76,879,15854,32089
39,293,15489,24187
72,230,23476,48665
18,563,68628,43628
31,123,11097,24154
28,555,33698,29022
71,313,30702,13822
63,156,27081,44000
50,434,58372,41635
39,171,23627,29603
46,154,30920,39388
55,93,48800,10805
47,639,45158,10911
31,112,61135,43458
54,172,51146,47655
28,589,58657,45424
45,569,35425,34988
59,281,23658,5148
61,350,53004,32677
59,295,20347,49102
45,219,11858,48164
41,182,62792,42663
30,221,30853,6265
48,669,54142,42474
41,133,12135,11968
54,99,14530,35516
54,289,36283,39693
25,92,54385,6660
28,89,51591,21840
41,97,31940,46332
52,211,36885,30955
45,394,10916,40135
45,587,69666,45204
61,147,59481,19427
25,510,28978,42364
45,351,66765,38886
28,274,35217,41097
41,800,54142,28463
46,98,60661,45718
39,57,10566,15681
30,199,40933,19966
68,201,16415,17250
30,145,56877,45598
43,293,38064,25763
49,495,53617,15322
71,206,39682,42587
66,679,26295,31478
76,221,39655,8835
39,261,25882,37881
30,169,45380,34162
29,445,67689,6993
63,167,58477,19897
43,260,51143,36225
75,191,67862,35718
24,137,40036,28531
71,76,38944,35443
39,108,24326,32790
18,401,32500,44135
30,191,11286,28644
35,421,15376,42371
34,376,54434,12611
53,121,43621,47823
30,475,20534,21503
69,71,56645,33044
58,394,55481,12823
58,180,23836,7625
36,569,56667,24373
78,95,13378,23085
78,234,57713,28988
46,408,34873,17440
91,837,69028,48195
62,105,17685,17720
27,345,10479,22912
27,397,34094,36441
36,344,28733,27356
32,372,41698,37667
62,595,55475,30138
29,307,21024,15067
58,511,43549,21026
32,277,45193,14684
91,223,49231,31319
76,259,55218,36105
56,169,56800,22280
56,105,13405,6910
42,84,14395,11089
25,185,25354,48630
59,107,13419,27463
56,276,22702,43441
42,230,63798,23338
31,90,53322,28274
69,346,39693,33731
69,324,18585,39022
57,122,44035,46602
73,96,67213,20223
34,260,56531,14322
49,283,42953,36998
53,129,50667,33830
36,339,51772,5938
36,355,57264,9071
43,212,52048,7336
76,336,52287,33178
28,91,44808,17702
73,158,15998,41942
40,91,34465,10488
38,113,25513,9182
31,210,11381,14059
36,100,11855,45854
69,240,49333,5863
71,658,31153,9831
34,290,12490,43595
40,155,31025,9842
47,323,20592,21376
30,103,49324,34783
83,75,29663,6392
39,85,13798,31287
41,394,43341,28026
46,161,27309,26556
62,170,56646,23437
62,722,58885,43732
70,150,31646,20493
59,458,36542,13309
49,133,47383,19704
70,1962,41747,45354
29,107,10232,7969
27,173,68928,48850
24,89,61356,35095
21,875,52966,37640
51,208,57667,42684
27,126,45235,38477
70,91,50659,16173
24,106,59276,16354
53,103,10288,32577
53,925,56982,15166
66,39,26053,31897
69,109,44866,12165
47,188,63602,8498
70,111,30007,45222
38,153,42690,13974
31,106,45734,35479
31,152,29934,47455
49,169,24208,20684
49,177,48910,15089
32,994,24343,40301
49,292,20567,21828
49,387,34486,21763
60,99,56147,48829
51,657,54961,26977
32,246,48083,25033
50,92,67647,40052
63,134,15524,37128
43,613,48229,8550
36,192,23997,28381
36,543,64342,47282
46,267,50615,36451
56,323,13489,7423
52,1104,57852,26622
56,1551,49657,11062
37,773,53476,13867
39,65,48557,47312
60,83,54225,17829
47,159,24443,41072
44,173,55048,38164
22,239,23458,5060
22,369,28066,30655
50,1353,69818,47911
63,299,25198,49244
35,62,47348,40084
60,63,32088,36461
60,794,60829,20945
33,105,56254,35205
54,49,47406,16241
53,168,56696,48148
61,491,24247,10245
70,144,55414,10620
61,105,26089,26397
70,692,53657,8804
68,81,58219,48091
70,399,42483,41042
68,139,52099,25106
33,114,56808,32843
45,64,12631,17887
53,85,49162,32734
62,74,63269,25612
62,79,35637,45976
81,210,52286,21124
68,500,67283,46465
30,294,21590,8521
68,80,26409,8916
43,115,45432,35068
43,159,42674,28088
43,79,15255,11711
30,75,57489,44878
70,213,43634,9872
70,161,43310,15767
56,277,53873,12881
37,134,24814,40714
61,117,38728,31108
35,195,66131,24611
55,585,19399,6559
35,234,33678,31610
37,78,38833,12237
37,314,42215,39409
50,305,30989,19468
37,447,34148,36249
59,86,52681,21928
31,760,33006,17904
35,194,68622,34420
35,302,24299,40007
36,66,33291,45759
69,199,31373,34564
65,120,14936,47644
49,56,27590,20887
49,237,57574,23155
49,168,37643,30806
78,321,44096,25424
32,177,18919,6050
50,258,21280,39468
71,250,37636,37972
29,99,58620,41009
51,67,45131,23087
49,81,20647,39967
23,238,62588,42408
38,82,21743,12291
71,137,17743,25638
26,152,64895,30383
54,214,44200,37654
75,502,58930,11750
83,849,45215,36542
28,462,46786,27291
63,91,38754,19816
28,160,65773,47416
71,131,22100,17679
82,215,17923,39754
45,117,48171,28423
68,88,51318,11258
37,89,52335,49472
43,205,66716,42072
43,408,63818,7956
69,144,67666,42145
82,63,23337,28826
82,526,14221,17225
80,96,39412,24473
65,384,67101,23637
80,125,18741,11143
41,304,38687,34974
27,572,48019,40970
56,172,47396,18044
56,480,13011,49021
37,296,37307,17005
36,133,53722,36476
63,323,40461,36485
30,953,58684,34667
50,209,66367,45824
35,371,62347,7183
86,130,17018,45505
48,157,64764,49749
34,201,68680,11882
58,867,57665,34732
38,90,55856,14572
60,290,27207,6804
48,81,12326,35385
48,294,40540,48989
48,301,33197,13083
35,73,58997,31288
38,180,21682,15604
58,88,39540,31403
53,73,47369,48944
58,525,67128,21752
32,223,31136,11622
63,335,47667,43865
63,1386,62741,7888
41,173,66674,11208
48,113,16182,21901
69,189,52345,42517
42,148,20079,32364
42,259,18990,44022
42,78,21692,7677
77,97,46034,48229
54,234,37228,10464
36,667,19383,11198
37,137,48137,10343
69,676,60954,29884
42,1106,33484,11730
29,181,53862,44837
59,268,46318,34905
42,105,28963,36853
42,134,25960,40635
59,511,51060,43178
42,138,51318,31745
75,120,49120,24374
36,78,68353,10142
29,92,68448,48905
42,146,19860,18102
33,99,41280,32893
77,348,40839,26682
70,837,69654,18487
38,135,63916,15826
32,435,40035,30650
44,306,29607,36858
48,61,47604,46255
80,78,16940,45758
71,98,40008,27521
71,167,14663,15423
71,120,20750,8247
26,92,35894,9274
30,411,66391,30402
35,79,47806,25429
30,1226,40284,33410
80,242,66275,47857
45,845,27326,21607
33,227,19499,25939
58,49,36733,37646
55,182,46447,16630
55,213,64348,9420
55,285,58602,27338
48,200,59819,13826
32,169,22802,13407
32,221,64172,32290
22,210,41818,46277
26,75,26830,32106
27,404,26278,17973
56,1573,20474,35226
17,896,40554,47675
33,301,46122,41139
45,204,13487,29528
26,1003,61046,11027
48,115,36793,26416
80,82,44005,32794
44,123,20587,17791
71,120,32394,8355
28,216,64579,9280
28,84,40215,40455
28,958,41539,5087
36,146,35526,48859
71,237,68815,21072
36,113,53935,29270
74,251,50330,12275
37,364,33097,46928
36,104,25071,23579
37,727,14052,37927
56,79,23875,19043
38,108,26194,45885
35,68,29819,32197
42,122,51157,47008
34,290,47660,18668
28,166,40115,42010
36,632,48297,30119
36,130,21120,24565
33,441,49998,41923
37,262,52611,47867
35,86,66051,23490
49,73,31702,29659
28,280,27339,36697
34,138,32080,12774
30,172,31190,28919
44,634,49234,34751
28,522,51689,6802
68,76,61120,31763
37,244,48550,30042
37,68,49661,9373
40,244,29081,8592
28,231,17388,9542
74,96,40943,18188
35,126,10601,18371
74,134,12666,33131
37,246,53059,28278
37,128,65024,27610
33,166,61512,7063
25,227,46574,47802
37,570,47026,45932
83,138,69675,41893
25,115,53176,6105
28,186,45782,45956
28,847,31066,28535
85,181,16476,26822
22,154,38522,44039
32,55,21494,49060
25,1580,16446,39559
39,170,52554,31606
33,154,56931,47622
40,109,13179,34428
38,131,13656,11259
39,141,24240,36137
39,95,38393,31293
39,132,59203,34074
33,233,21373,28381
60,128,47453,8378
33,193,65914,39989
26,306,67415,29185
30,169,10775,22212
36,104,45948,18197
36,141,60011,24954
49,165,36355,5404
49,434,21646,29018
28,317,39924,6679
50,447,29318,25347
33,130,18650,25168
38,156,34273,49114
28,324,16433,27805
62,717,48261,20791
34,87,31611,10438
44,283,44848,11147
32,147,17404,34665
49,136,38724,28776
36,342,57908,24113
36,143,24743,48033
70,131,25835,46550
34,131,56829,9776
29,94,19352,45137
21,238,10787,22987
60,98,10864,31154
60,599,34562,6062
60,1020,65244,47534
25,123,23763,16763
36,113,39889,8488
55,534,15355,5761
60,82,25647,31242
55,116,42513,14756
30,120,51639,18988
32,217,30154,41631
