,Cust_ID,Age,duration,Min_balance,spend_per_month,job,marital,education,dbscan_labels
35431,38104,36,81,1130,13162,admin.,married,university.degree,1
35432,38105,34,51,61624,38681,admin.,married,university.degree,0
35433,38106,26,148,50061,16002,admin.,single,university.degree,0
35434,38107,54,72,40714,12159,admin.,married,university.degree,0
35435,38108,26,31,459,16483,technician,single,university.degree,3
35436,38109,21,35,3486,15804,admin.,married,university.degree,1
35437,38110,27,89,3332,19531,management,married,university.degree,1
35438,38111,39,77,868,18127,student,single,university.degree,3
35439,38112,27,99,1758,23918,admin.,single,high.school,2
35440,38113,44,573,53588,41825,admin.,divorced,high.school,0
35441,38114,47,186,63488,17174,admin.,married,university.degree,0
35442,38115,36,383,43497,10606,admin.,married,high.school,0
35443,38116,58,292,49488,14785,management,married,university.degree,0
35444,38117,32,38,2593,15814,unemployed,married,university.degree,1
35445,38118,41,151,64441,49704,admin.,married,high.school,0
35446,38119,42,71,1127,15332,services,married,high.school,1
35447,38120,44,124,3862,14838,self-employed,divorced,high.school,4
35448,38121,29,67,1334,22351,management,married,university.degree,1
35449,38122,42,576,68516,48209,admin.,married,university.degree,0
35450,38123,32,62,1255,22845,retired,married,professional.course,1
35451,38124,42,125,2975,24407,admin.,single,high.school,2
35452,38125,34,51,3962,20244,admin.,single,university.degree,3
35453,38126,18,642,53422,23682,student,single,basic.9y,0
35454,38127,22,31,1514,22164,admin.,divorced,university.degree,4
35455,38128,52,600,45297,45013,management,married,university.degree,0
35456,38129,29,505,60557,29806,student,single,high.school,0
35457,38130,30,127,1261,11516,unemployed,married,university.degree,1
35458,38131,26,204,60783,36275,technician,single,university.degree,0
35459,38132,51,138,53931,9628,management,married,university.degree,0
35460,38133,31,126,3821,19491,student,single,high.school,2
35461,38134,51,249,52531,5144,management,married,university.degree,0
35462,38135,21,259,55672,43920,student,single,high.school,0
35463,38137,72,270,59318,44254,retired,divorced,university.degree,0
35464,38138,72,370,49056,46469,retired,divorced,university.degree,0
35465,38139,29,76,3059,14910,technician,single,professional.course,3
35466,38140,24,79,59649,15173,student,single,high.school,0
35467,38142,34,305,57568,15498,technician,single,professional.course,0
35468,38143,59,1019,58486,5162,admin.,married,high.school,0
35469,38144,41,112,567,19834,technician,single,professional.course,3
35470,38145,44,69,2506,13482,admin.,married,university.degree,1
35471,38146,37,124,1861,21514,technician,married,professional.course,1
35472,38147,57,290,41595,15516,technician,married,high.school,0
35473,38148,59,277,63814,48085,admin.,married,high.school,0
35474,38149,52,206,62398,21288,management,married,university.degree,0
35475,38151,30,54,2200,17900,services,divorced,basic.6y,4
35476,38152,28,141,1784,11521,management,single,university.degree,3
35477,38153,25,58,2216,17493,student,single,high.school,2
35478,38155,40,119,3955,19506,services,single,high.school,2
35479,38156,37,179,49952,7046,admin.,married,high.school,0
35480,38157,30,59,1957,24658,blue-collar,married,basic.9y,1
35481,38158,37,35,1564,14553,retired,divorced,university.degree,4
35482,38159,45,156,63570,34330,unemployed,divorced,basic.4y,0
35483,38160,45,416,40749,35954,unemployed,divorced,basic.4y,-1
35484,38161,46,231,65297,21475,admin.,married,high.school,0
35485,38163,43,813,62255,5579,services,divorced,basic.6y,0
35486,38164,41,139,2463,13389,technician,married,professional.course,1
35487,38165,25,27,3197,17390,entrepreneur,married,high.school,1
35488,38167,46,99,69085,6189,blue-collar,married,professional.course,0
35489,38168,31,331,55301,14264,admin.,single,university.degree,0
35490,38169,37,89,63818,41266,admin.,married,university.degree,0
35491,38170,37,129,3810,12507,retired,divorced,university.degree,4
35492,38171,70,320,66829,36624,retired,married,basic.4y,0
35493,38172,22,40,3682,16975,technician,married,university.degree,1
35494,38173,34,34,334,21233,retired,married,basic.4y,1
35495,38175,52,126,51866,23095,technician,married,professional.course,0
35496,38176,29,51,2483,16314,management,married,university.degree,1
35497,38177,28,96,2020,18398,self-employed,divorced,university.degree,4
35498,38178,42,84,1647,19855,housemaid,married,basic.4y,1
35499,38179,43,133,282,19167,technician,married,university.degree,1
35500,38180,37,161,42358,6811,blue-collar,married,basic.9y,0
35501,38181,40,121,2129,24612,retired,married,basic.4y,1
35502,38182,37,305,56446,11516,admin.,married,university.degree,0
35503,38184,52,427,42833,10154,retired,divorced,university.degree,0
35504,38185,45,146,62373,32790,technician,single,university.degree,0
35505,38186,58,144,41247,34743,retired,married,high.school,0
35506,38188,53,190,49694,21621,technician,married,professional.course,0
35507,38189,53,100,46634,47724,technician,married,professional.course,0
35508,38190,24,355,54667,37228,student,single,high.school,0
35509,38191,32,76,1848,14653,retired,married,high.school,1
35510,38192,29,52,3352,17377,admin.,divorced,high.school,4
35511,38193,37,45,2037,20346,retired,married,high.school,1
35512,38194,25,134,1155,16454,retired,married,high.school,1
35513,38195,58,142,40124,37432,unemployed,divorced,professional.course,0
35514,38196,74,135,63250,28903,retired,married,high.school,0
35515,38198,35,789,43326,24848,admin.,single,university.degree,0
35516,38199,31,310,52295,38640,technician,divorced,professional.course,0
35517,38200,35,338,45406,35299,admin.,single,university.degree,0
35518,38201,35,116,60640,21196,admin.,single,university.degree,0
35519,38203,24,110,308,11455,admin.,single,university.degree,3
35520,38204,35,471,56499,22141,admin.,single,university.degree,0
35521,38205,25,256,55107,42011,technician,single,university.degree,0
35522,38206,32,51,109,17606,admin.,married,university.degree,1
35523,38207,76,550,54244,44800,retired,married,basic.4y,0
35524,38208,29,128,3337,14615,retired,married,basic.4y,1
35525,38209,32,169,59440,6905,technician,single,professional.course,0
35526,38210,26,147,609,19382,housemaid,married,high.school,1
35527,38211,29,107,48309,41769,admin.,single,university.degree,0
35528,38212,22,125,1947,13170,admin.,single,university.degree,3
35529,38213,51,115,57921,42511,technician,married,professional.course,0
35530,38214,82,79,65203,16553,retired,married,university.degree,0
35531,38215,29,66,2246,15775,blue-collar,married,basic.9y,1
35532,38216,38,140,61740,35811,admin.,single,university.degree,0
35533,38217,32,84,3789,13951,technician,single,professional.course,3
35534,38218,32,131,51152,47052,admin.,married,university.degree,0
35535,38219,39,112,3991,13610,admin.,single,university.degree,3
35536,38220,75,714,48929,40097,retired,married,basic.4y,0
35537,38221,25,255,46971,27547,admin.,single,university.degree,0
35538,38222,34,78,44438,22865,admin.,married,university.degree,0
35539,38223,44,70,3143,18603,admin.,married,university.degree,1
35540,38224,32,87,69273,18798,technician,single,professional.course,0
35541,38225,42,144,3380,22383,housemaid,married,high.school,1
35542,38227,31,81,2997,20878,unemployed,single,university.degree,3
35543,38228,70,530,67313,30041,retired,married,basic.4y,0
35544,38229,42,26,3441,21237,student,single,high.school,2
35545,38230,24,456,52349,17956,student,single,high.school,0
35546,38231,41,142,42804,29142,services,single,university.degree,0
35547,38232,41,325,48011,15021,services,single,university.degree,0
35548,38233,30,127,1636,16633,admin.,single,high.school,2
35549,38234,37,50,3483,18667,unemployed,single,basic.9y,2
35550,38235,21,124,3813,14538,technician,married,university.degree,1
35551,38236,73,453,49190,31346,retired,married,basic.4y,0
35552,38237,33,93,746,13563,entrepreneur,married,university.degree,1
35553,38238,36,101,1833,14479,retired,married,basic.9y,1
35554,38239,29,143,3733,11410,admin.,married,university.degree,1
35555,38240,73,305,51000,47708,retired,married,basic.4y,0
35556,38241,23,136,55553,8098,student,single,high.school,0
35557,38242,34,103,1062,21783,management,married,university.degree,1
35558,38243,32,47,432,15917,admin.,single,university.degree,3
35559,38244,23,101,1334,17894,admin.,single,university.degree,3
35560,38245,33,56,2621,13524,blue-collar,married,basic.9y,1
35561,38246,30,42,1474,16804,admin.,single,university.degree,3
35562,38247,28,119,53606,17122,admin.,single,university.degree,0
35563,38249,28,140,68105,39487,admin.,married,university.degree,0
35564,38250,30,133,1728,11328,services,married,basic.9y,1
35565,38252,21,101,142,13144,services,married,basic.9y,1
35566,38253,44,29,3106,19021,unemployed,married,professional.course,1
35567,38254,36,140,48,24909,admin.,single,high.school,2
35568,38255,29,384,59878,19139,admin.,single,high.school,0
35569,38256,30,390,55826,41734,self-employed,married,university.degree,0
35570,38257,29,88,49111,46460,admin.,single,high.school,0
35571,38258,43,56,3455,14027,retired,married,basic.4y,1
35572,38260,29,130,69833,22352,admin.,single,high.school,0
35573,38261,22,71,2778,16221,retired,married,university.degree,1
35574,38262,24,86,1559,23068,admin.,single,high.school,2
35575,38263,39,98,2646,21391,admin.,married,university.degree,1
35576,38264,24,100,1690,12530,admin.,single,high.school,2
35577,38265,48,103,52517,15549,admin.,divorced,university.degree,0
35578,38266,25,144,395,18688,admin.,single,high.school,2
35579,38267,54,122,67850,40832,unemployed,married,university.degree,0
35580,38268,33,86,2869,24787,entrepreneur,married,basic.4y,1
35581,38269,42,91,1909,18289,blue-collar,married,professional.course,1
35582,38270,35,419,54360,10083,services,single,university.degree,0
35583,38271,28,47,1855,20910,management,married,university.degree,1
35584,38272,39,121,879,16388,blue-collar,divorced,basic.9y,4
35585,38273,36,328,55508,43496,management,married,university.degree,0
35586,38274,52,268,42573,46019,admin.,married,university.degree,0
35587,38275,38,923,44700,29988,technician,married,professional.course,0
35588,38276,38,97,2534,14532,admin.,married,high.school,1
35589,38277,27,131,51013,21199,student,single,high.school,0
35590,38278,38,167,43871,21369,admin.,single,high.school,0
35591,38279,64,133,43766,22214,retired,married,university.degree,0
35592,38280,36,559,48175,42232,admin.,divorced,university.degree,0
35593,38281,36,146,48376,9091,admin.,divorced,university.degree,0
35594,38282,37,187,69984,49125,technician,married,university.degree,0
35595,38283,65,161,67313,23026,retired,married,basic.6y,0
35596,38284,27,142,3782,13736,admin.,married,university.degree,1
35597,38285,34,79,3717,18102,student,single,basic.9y,2
35598,38286,24,103,3868,16861,blue-collar,married,high.school,1
35599,38287,40,246,41908,6146,admin.,married,university.degree,0
35600,38288,33,252,50056,35489,admin.,married,high.school,0
35601,38289,43,156,53663,43353,self-employed,divorced,university.degree,0
35602,38290,43,1529,54863,34591,self-employed,divorced,university.degree,0
35603,38291,25,27,1447,23063,housemaid,married,basic.4y,1
35604,38292,35,155,62913,5086,admin.,married,high.school,0
35605,38293,31,155,68708,17908,admin.,married,high.school,0
35606,38294,33,289,44418,14349,technician,single,basic.9y,0
35607,38295,36,125,2179,21401,blue-collar,married,basic.9y,1
35608,38297,39,149,1872,19180,retired,married,professional.course,1
35609,38298,35,107,66173,5194,admin.,single,high.school,0
35610,38299,35,63,575,18347,admin.,single,university.degree,3
35611,38300,19,85,60788,18954,student,single,basic.9y,0
35612,38301,24,100,3162,11897,blue-collar,married,professional.course,1
35613,38302,40,55,1178,24607,student,single,basic.9y,2
35614,38303,37,124,3071,24020,student,married,professional.course,1
35615,38305,42,68,3056,24263,technician,married,professional.course,1
35616,38306,40,162,56295,24233,management,married,university.degree,0
35617,38307,25,111,407,11355,management,married,university.degree,1
35618,38308,41,71,3784,20429,admin.,married,university.degree,1
35619,38309,32,126,2595,13493,retired,married,professional.course,1
35620,38310,57,157,60397,37866,entrepreneur,married,professional.course,0
35621,38311,37,213,55382,10220,blue-collar,married,basic.9y,0
35622,38312,37,373,63396,36950,blue-collar,married,basic.9y,0
35623,38313,34,1416,62017,24180,technician,single,professional.course,0
35624,38314,32,46,1003,15138,technician,married,university.degree,1
35625,38315,36,123,3422,11643,technician,married,professional.course,1
35626,38316,43,329,52036,16117,services,married,high.school,0
35627,38317,24,71,1189,12718,housemaid,divorced,basic.4y,4
35628,38318,21,36,3504,11373,admin.,single,university.degree,3
35629,38319,69,151,55041,31321,retired,married,high.school,0
35630,38320,59,181,66058,15930,technician,single,basic.6y,0
35631,38321,43,118,3895,24511,management,divorced,university.degree,4
35632,38322,31,265,60381,23364,admin.,single,university.degree,0
35633,38323,29,56,1354,21885,admin.,single,university.degree,3
35634,38324,30,56,1407,19185,management,married,university.degree,1
35635,38325,27,126,3191,22800,admin.,single,university.degree,3
35636,38326,45,249,63372,41661,services,married,high.school,0
35637,38327,45,111,3106,12836,retired,married,high.school,1
35638,38328,30,156,51581,45082,admin.,single,university.degree,0
35639,38329,30,155,63020,26026,admin.,single,university.degree,0
35640,38330,31,115,60137,45770,admin.,single,university.degree,0
35641,38331,58,704,63752,43101,technician,married,professional.course,0
35642,38332,33,136,49902,32103,admin.,single,high.school,0
35643,38333,27,96,221,13086,student,single,professional.course,3
35644,38334,35,88,42247,17643,self-employed,married,university.degree,0
35645,38335,27,148,2281,12360,retired,married,high.school,1
35646,38336,34,88,1151,20030,technician,single,professional.course,3
35647,38338,61,651,50549,8342,entrepreneur,married,university.degree,0
35648,38339,52,167,56062,19288,management,married,high.school,0
35649,38340,36,81,3210,15214,management,married,high.school,1
35650,38341,44,114,726,14714,admin.,single,university.degree,3
35651,38342,85,140,46285,16978,retired,married,professional.course,0
35652,38343,31,140,3466,16893,admin.,single,university.degree,3
35653,38344,30,72,3924,22086,admin.,single,university.degree,3
35654,38345,49,75,49344,9897,technician,married,professional.course,0
35655,38346,30,139,49635,49557,admin.,married,university.degree,0
35656,38347,30,122,3862,22684,entrepreneur,married,university.degree,1
35657,38348,28,225,55252,12455,admin.,single,university.degree,0
35658,38350,41,280,52862,22703,admin.,single,university.degree,0
35659,38351,28,107,1390,24490,admin.,single,university.degree,3
35660,38352,60,66,49908,29754,admin.,married,professional.course,0
35661,38353,26,121,1794,22093,admin.,married,university.degree,1
35662,38354,35,349,50425,40841,admin.,married,university.degree,0
35663,38355,23,111,537,18380,admin.,single,university.degree,3
35664,38356,80,125,51141,16555,retired,married,illiterate,0
35665,38357,36,65,135,11999,admin.,single,university.degree,3
35666,38358,67,201,64860,32573,retired,married,university.degree,0
35667,38359,56,97,50516,34005,retired,married,high.school,0
35668,38360,44,44,1245,14132,admin.,divorced,professional.course,4
35669,38361,44,175,41897,29171,management,married,university.degree,0
35670,38362,29,125,2838,11144,admin.,married,university.degree,1
35671,38363,32,52,2019,20061,technician,married,professional.course,1
35672,38364,59,206,44714,35622,admin.,divorced,professional.course,0
35673,38365,59,477,46704,6644,admin.,divorced,professional.course,0
35674,38367,59,198,46106,34530,admin.,divorced,professional.course,0
35675,38368,29,138,1518,11009,admin.,divorced,professional.course,4
35676,38369,25,66,3761,12383,admin.,divorced,university.degree,4
35677,38370,30,120,58673,44653,admin.,married,university.degree,0
35678,38372,70,162,54823,14074,retired,married,high.school,0
35679,38373,59,163,66929,24492,blue-collar,married,basic.4y,0
35680,38374,58,373,45353,19282,admin.,married,university.degree,0
35681,38375,34,96,418,20408,admin.,married,university.degree,1
35682,38376,35,113,64550,19492,technician,single,university.degree,0
35683,38377,57,71,47607,11148,management,married,university.degree,0
35684,38378,21,172,57237,47792,unemployed,single,high.school,0
35685,38379,43,29,1165,23578,management,married,university.degree,1
35686,38382,62,345,68575,10736,management,married,university.degree,0
35687,38383,39,123,2663,22698,admin.,single,university.degree,3
35688,38384,40,90,3577,20580,management,married,university.degree,1
35689,38385,43,97,1461,22269,services,single,university.degree,3
35690,38386,38,123,1729,19325,admin.,single,university.degree,3
35691,38387,36,623,51597,23175,admin.,divorced,university.degree,0
35692,38390,31,174,41154,33803,blue-collar,single,university.degree,0
35693,38391,31,137,748,23955,admin.,married,high.school,1
35694,38392,25,121,54181,7320,admin.,single,high.school,0
35695,38393,21,114,3331,23520,student,single,basic.9y,2
35696,38394,27,90,1964,13326,student,single,basic.9y,2
35697,38395,49,668,45619,24545,admin.,married,high.school,0
35698,38396,26,449,42641,18193,student,single,basic.9y,0
35699,38397,49,90,45851,42688,admin.,married,high.school,0
35700,38398,26,582,56074,11326,student,single,basic.9y,0
35701,38399,28,52,3959,23508,self-employed,single,university.degree,3
35702,38400,25,107,3734,14597,blue-collar,married,high.school,1
35703,38401,33,70,3278,12962,blue-collar,single,basic.9y,2
35704,38402,32,115,1799,21996,admin.,single,university.degree,3
35705,38403,30,114,3932,17525,blue-collar,single,basic.9y,2
35706,38404,35,63,3079,23363,retired,married,university.degree,1
35707,38405,26,59,2069,17442,admin.,married,university.degree,1
35708,38407,45,38,765,19030,technician,married,professional.course,1
35709,38408,21,113,3580,14777,retired,married,university.degree,1
35710,38409,34,128,3757,13113,management,married,university.degree,1
35711,38410,56,73,45200,13161,admin.,married,basic.9y,0
35712,38412,45,46,2334,12578,admin.,single,university.degree,3
35713,38413,27,36,1589,11761,blue-collar,single,professional.course,3
35714,38414,59,119,56670,25576,technician,married,university.degree,0
35715,38415,32,313,47667,7805,technician,single,professional.course,0
35716,38416,29,90,41207,13361,services,married,high.school,0
35717,38417,40,74,2450,20636,entrepreneur,divorced,high.school,4
35718,38418,43,114,2107,13191,admin.,married,university.degree,1
35719,38419,27,119,3949,22146,student,single,basic.4y,2
35720,38420,20,267,53098,36090,student,single,basic.4y,0
35721,38421,30,58,277,20866,unemployed,single,high.school,2
35722,38422,33,417,45679,46807,services,married,high.school,0
35723,38423,29,41,977,17183,admin.,single,university.degree,3
35724,38424,54,77,56376,36749,housemaid,married,university.degree,0
35725,38425,42,107,240,23082,admin.,single,university.degree,3
35726,38427,36,161,61125,41316,admin.,divorced,university.degree,0
35727,38428,41,81,1356,19785,technician,married,professional.course,1
35728,38429,35,305,40826,37315,blue-collar,single,basic.9y,0
35729,38430,28,202,40618,5649,admin.,single,university.degree,0
35730,38431,33,86,248,15585,admin.,single,university.degree,3
35731,38432,37,101,2532,20685,admin.,single,university.degree,3
35732,38433,44,113,62619,25055,admin.,married,university.degree,0
35733,38434,56,338,48291,12902,admin.,married,basic.9y,0
35734,38435,32,96,68844,27757,admin.,married,high.school,0
35735,38436,29,71,51036,27496,blue-collar,single,high.school,0
35736,38437,39,53,2167,24680,services,married,high.school,1
35737,38438,34,61,2409,17715,admin.,single,university.degree,3
35738,38439,38,110,86,13772,admin.,single,university.degree,3
35739,38440,32,84,3241,12868,admin.,married,university.degree,1
35740,38441,22,40,2150,21311,admin.,married,university.degree,1
35741,38442,28,188,69646,19228,student,single,high.school,0
35742,38443,23,98,2248,20162,retired,married,basic.6y,1
35743,38444,66,174,46078,38174,retired,married,basic.6y,0
35744,38445,27,147,3051,14852,technician,married,professional.course,1
35745,38446,33,222,48835,35996,admin.,single,university.degree,0
35746,38447,42,246,41552,31428,technician,married,professional.course,0
35747,38448,42,74,360,19403,technician,married,professional.course,1
35748,38449,44,120,53207,37741,admin.,married,university.degree,0
35749,38450,37,243,42132,48163,management,single,university.degree,0
35750,38451,42,543,40385,40240,technician,married,professional.course,0
35751,38452,28,227,48258,7761,self-employed,single,university.degree,0
35752,38453,35,27,608,23362,technician,single,professional.course,3
35753,38454,38,289,63749,32664,admin.,married,high.school,0
35754,38455,29,137,1696,23956,retired,married,professional.course,1
35755,38456,76,331,69890,29246,retired,married,basic.4y,0
35756,38457,29,111,62762,40209,admin.,married,university.degree,0
35757,38458,28,489,44207,43563,admin.,single,university.degree,0
35758,38459,27,255,63002,6021,admin.,single,high.school,0
35759,38460,37,73,54248,16817,technician,single,university.degree,0
35760,38461,26,121,1947,13149,technician,married,university.degree,1
35761,38462,23,784,57898,44705,student,single,high.school,0
35762,38463,36,222,44357,41157,unemployed,married,university.degree,0
35763,38464,22,425,54167,18860,student,single,high.school,0
35764,38465,26,48,3494,18399,admin.,married,university.degree,1
35765,38466,29,254,60404,26485,admin.,single,university.degree,0
35766,38467,32,98,3365,18860,admin.,married,high.school,1
35767,38468,31,414,41055,32607,blue-collar,married,professional.course,0
35768,38469,28,80,3834,13387,admin.,married,university.degree,1
35769,38470,25,114,1981,16295,admin.,married,university.degree,1
35770,38471,43,27,2565,12133,services,single,high.school,2
35771,38472,36,220,51143,47102,admin.,married,university.degree,0
35772,38473,88,402,44247,16094,retired,divorced,basic.4y,0
35773,38474,39,315,54351,7766,admin.,married,high.school,0
35774,38475,39,105,40160,12324,management,married,university.degree,0
35775,38476,41,101,1582,17828,admin.,married,university.degree,1
35776,38477,45,150,65820,31710,admin.,divorced,university.degree,0
35777,38478,36,30,3718,21324,housemaid,married,university.degree,1
35778,38479,32,282,50387,8439,blue-collar,single,basic.9y,0
35779,38480,38,46,2041,21579,retired,married,basic.4y,1
35780,38481,46,399,67434,24860,admin.,married,university.degree,0
35781,38482,40,59,1820,13497,admin.,married,university.degree,1
35782,38483,62,791,57620,22336,retired,married,university.degree,0
35783,38484,34,1152,68990,17091,housemaid,married,university.degree,0
35784,38485,41,131,3802,21234,admin.,married,university.degree,1
35785,38486,36,44,3587,14889,unemployed,married,university.degree,1
35786,38487,35,73,3704,11612,management,married,university.degree,1
35787,38488,33,72,48585,40301,admin.,single,university.degree,0
35788,38489,45,57,2223,14501,student,single,high.school,2
35789,38490,39,192,50863,42539,unemployed,married,high.school,0
35790,38491,34,78,46988,44557,self-employed,married,university.degree,0
35791,38492,20,347,63751,41222,student,single,high.school,0
35792,38493,28,127,886,18071,technician,married,basic.6y,1
35793,38494,81,189,41752,43970,retired,married,basic.6y,0
35794,38495,22,114,1736,14204,technician,married,university.degree,1
35795,38496,22,293,57207,7148,student,single,basic.6y,0
35796,38497,34,233,45733,41625,management,married,university.degree,0
35797,38498,32,105,62446,39636,services,married,high.school,0
35798,38499,36,227,52488,18364,services,married,high.school,0
35799,38500,32,100,54147,12726,services,married,high.school,0
35800,38501,34,57,56241,20385,self-employed,single,university.degree,0
35801,38502,24,129,47211,37913,technician,single,professional.course,0
35802,38503,28,74,68346,49732,unemployed,single,university.degree,0
35803,38504,44,96,3774,23410,technician,single,university.degree,3
35804,38505,41,114,2927,17733,admin.,married,university.degree,1
35805,38506,38,92,1609,16939,retired,married,basic.6y,1
35806,38508,37,127,3138,11236,admin.,married,high.school,1
35807,38509,35,73,68686,48667,admin.,single,high.school,0
35808,38510,74,204,54849,28143,retired,married,professional.course,0
35809,38511,37,37,1079,13336,blue-collar,married,basic.9y,1
35810,38512,41,75,54914,41501,blue-collar,married,basic.9y,0
35811,38513,76,344,49676,8051,retired,married,university.degree,0
35812,38514,48,135,49718,34315,self-employed,married,university.degree,0
35813,38515,37,76,245,13881,admin.,single,university.degree,3
35814,38516,25,99,55050,44592,admin.,single,university.degree,0
35815,38517,21,185,63335,10504,student,single,high.school,0
35816,38518,45,90,1967,24567,admin.,married,basic.9y,1
35817,38519,44,143,55000,34807,unemployed,married,high.school,0
35818,38520,44,99,56834,15239,unemployed,married,high.school,0
35819,38521,44,146,61995,24771,unemployed,married,high.school,0
35820,38522,33,114,3334,11764,unemployed,married,high.school,1
35821,38523,26,138,2244,22297,services,married,high.school,1
35822,38524,29,75,69425,28740,management,married,university.degree,0
35823,38525,37,107,1299,20222,blue-collar,married,basic.6y,1
35824,38526,38,146,2040,23413,retired,married,professional.course,1
35825,38527,35,28,3181,17464,technician,married,professional.course,1
35826,38528,22,53,61015,31009,student,single,high.school,0
35827,38529,33,240,54053,49112,services,married,high.school,0
35828,38530,57,479,52314,26545,admin.,single,high.school,0
35829,38531,62,154,67144,24963,retired,married,university.degree,0
35830,38532,35,28,1393,20535,student,single,high.school,2
35831,38533,29,56,1989,22969,retired,divorced,basic.4y,4
35832,38534,23,148,1511,18741,technician,married,university.degree,1
35833,38535,33,275,51735,49045,admin.,single,university.degree,0
35834,38536,43,319,45460,15704,unemployed,married,high.school,0
35835,38537,37,39,1360,23124,management,married,basic.6y,1
35836,38538,36,126,41587,41784,admin.,married,university.degree,0
35837,38539,28,275,62533,21482,unemployed,married,professional.course,0
35838,38540,21,125,3782,23575,student,single,basic.9y,2
35839,38541,28,73,1771,13682,student,single,professional.course,3
35840,38542,27,54,979,16363,management,married,basic.9y,1
35841,38543,43,117,3905,16425,retired,married,basic.9y,1
35842,38544,39,156,62250,49193,technician,married,university.degree,0
35843,38546,70,185,61705,33621,retired,married,professional.course,0
35844,38547,22,112,2338,22830,unemployed,married,basic.9y,1
35845,38548,27,48,237,20490,management,married,basic.9y,1
35846,38549,39,38,3820,11455,blue-collar,married,basic.4y,1
35847,38550,48,117,44201,29872,management,divorced,university.degree,0
35848,38551,37,71,2314,14314,technician,married,professional.course,1
35849,38552,23,44,790,18096,management,married,university.degree,1
35850,38553,24,319,56929,42305,student,single,high.school,0
35851,38554,32,27,1612,18334,blue-collar,single,basic.9y,2
35852,38555,33,39,760,19151,blue-collar,married,basic.9y,1
35853,38556,22,63,3176,22705,management,married,university.degree,1
35854,38557,36,415,60930,34184,unemployed,single,university.degree,0
35855,38558,36,260,52781,21644,unemployed,single,university.degree,0
35856,38559,28,41,1657,15102,student,single,basic.9y,2
35857,38560,54,326,56579,25853,admin.,married,university.degree,0
35858,38561,25,253,61050,13327,student,single,high.school,0
35859,38562,30,137,3798,15412,student,single,high.school,2
35860,38563,48,260,45764,46649,admin.,single,university.degree,0
35861,38564,20,190,54696,36546,student,single,high.school,0
35862,38565,63,107,63957,48989,blue-collar,married,basic.4y,0
35863,38566,58,186,63737,43003,blue-collar,divorced,basic.4y,0
35864,38567,55,137,57022,44177,retired,married,basic.4y,0
35865,38568,35,105,51507,42148,admin.,single,high.school,0
35866,38569,71,125,58763,44263,retired,married,basic.4y,0
35867,38570,43,39,3225,18258,services,single,high.school,2
35868,38571,38,27,1849,16521,retired,married,professional.course,1
35869,38572,27,76,3989,13300,unemployed,married,professional.course,1
35870,38573,27,73,2551,18463,technician,married,professional.course,1
35871,38574,42,100,57023,38735,technician,married,professional.course,0
35872,38575,26,482,55695,12994,student,single,high.school,0
35873,38576,35,201,55755,28066,admin.,married,university.degree,0
35874,38577,23,138,2461,20547,admin.,married,university.degree,1
35875,38578,34,27,509,21807,self-employed,divorced,high.school,4
35876,38579,22,150,2855,13797,unemployed,married,professional.course,1
35877,38580,17,498,60344,10923,student,single,basic.9y,0
35878,38581,31,880,56139,33073,admin.,married,university.degree,0
35879,38582,26,94,2616,24599,retired,divorced,basic.4y,4
35880,38583,43,120,1285,12340,blue-collar,single,basic.6y,2
35881,38584,40,129,900,15677,entrepreneur,married,basic.6y,1
35882,38585,25,142,67715,40657,technician,single,university.degree,0
35883,38586,61,99,59943,27190,retired,married,basic.9y,0
35884,38587,70,70,65742,12307,retired,married,professional.course,0
35885,38588,30,37,2350,11312,unemployed,married,professional.course,1
35886,38589,39,82,172,15458,entrepreneur,single,university.degree,3
35887,38590,35,224,57712,26461,technician,married,university.degree,0
35888,38591,20,159,53893,11698,student,single,high.school,0
35889,38592,21,81,3589,17167,management,married,high.school,1
35890,38593,22,297,62384,16853,student,single,basic.9y,0
35891,38594,42,143,2784,14029,retired,married,basic.4y,1
35892,38595,62,405,53803,15171,management,divorced,high.school,0
35893,38596,40,76,2394,20166,retired,married,high.school,1
35894,38597,26,138,42757,20865,admin.,single,university.degree,0
35895,38598,76,308,59787,32100,retired,married,professional.course,0
35896,38600,44,30,2607,11122,technician,single,university.degree,3
35897,38601,38,71,3994,22256,management,married,university.degree,1
35898,38602,72,152,58306,36602,retired,divorced,basic.4y,0
35899,38603,39,76,22,21475,retired,married,basic.4y,1
35900,38604,26,73,2580,24281,retired,married,professional.course,1
35901,38605,80,199,48057,22023,retired,married,high.school,0
35902,38606,60,133,60367,30879,admin.,married,university.degree,0
35903,38607,33,551,42366,9178,technician,married,university.degree,0
35904,38608,23,123,56014,33165,student,single,high.school,0
35905,38609,23,94,2419,11426,student,single,high.school,2
35906,38610,32,49,1742,21005,admin.,single,university.degree,3
35907,38611,25,163,44982,28800,admin.,single,university.degree,0
35908,38612,33,156,61978,31961,unemployed,single,university.degree,0
35909,38613,65,97,63621,10217,retired,married,high.school,0
35910,38614,28,53,2190,23024,technician,married,university.degree,1
35911,38615,39,95,1128,11246,technician,married,university.degree,1
35912,38616,31,122,60063,36213,admin.,single,university.degree,0
35913,38617,41,94,1599,17631,technician,single,professional.course,3
35914,38618,31,109,56311,48307,technician,married,university.degree,0
35915,38619,26,115,48287,24048,admin.,single,university.degree,0
35916,38620,28,105,104,16204,management,married,university.degree,1
35917,38621,50,123,45793,45154,blue-collar,married,basic.4y,0
