Age,duration,Min_balance,spend_per_month
38,71,3994,22256
72,152,58306,36602
39,76,22,21475
26,73,2580,24281
80,199,48057,22023
60,133,60367,30879
33,551,42366,9178
23,123,56014,33165
23,94,2419,11426
32,49,1742,21005
25,163,44982,28800
33,156,61978,31961
65,97,63621,10217
28,53,2190,23024
39,95,1128,11246
31,122,60063,36213
41,94,1599,17631
31,109,56311,48307
26,115,48287,24048
28,105,104,16204
50,123,45793,45154
30,366,45904,10634
27,70,1687,21264
34,123,48352,29336
29,66,3654,16482
44,207,58942,39914
18,628,41583,36640
36,139,452,12671
27,130,49743,24098
24,69,3796,15884
36,55,2101,15186
35,60,3130,19939
28,148,51169,34306
41,606,56386,14178
35,133,1189,14393
26,136,2755,16961
41,58,1308,13989
21,57,1931,23644
44,112,1701,17297
67,460,47732,8062
23,40,565,15943
65,212,67821,41936
31,243,65759,17636
40,94,2280,23819
63,177,66563,43538
34,205,45178,39803
34,543,53029,25253
27,73,2471,16096
33,113,46871,30402
41,33,1993,17202
47,161,44447,25896
49,90,65573,45092
36,98,634,11175
44,77,2908,11043
59,210,64962,40965
61,101,69340,31962
34,360,64721,28169
29,83,301,19337
37,148,56925,48729
35,117,64028,34467
43,127,755,21902
71,216,40500,5542
25,86,745,18503
34,193,68566,34231
56,370,59016,30564
30,41,3296,17100
20,532,68726,42321
64,301,44692,49571
29,307,54848,40852
34,33,3501,15640
63,280,65700,9513
40,114,951,19656
35,396,60107,38488
45,72,2509,15760
44,84,3114,14706
74,536,43282,21965
33,206,66330,15969
30,95,293,17243
62,250,58871,49899
80,207,48561,8812
22,111,3335,18846
38,238,41411,32181
35,768,51880,9405
40,132,1784,20451
56,89,58363,10631
39,37,1549,24590
24,44,3448,16093
33,173,40859,23704
55,164,51775,25029
37,138,3183,24412
74,232,50770,18093
33,67,41901,28422
34,56,921,20558
41,110,564,22462
32,328,65072,23216
34,195,59521,44968
39,150,3795,22510
44,82,1218,19637
21,150,3554,11041
35,65,68973,14421
32,80,52728,45784
38,122,1384,19972
33,338,55234,13285
37,45,939,24634
37,329,59670,32421
39,60,3888,13939
31,93,997,13954
27,52,1814,20489
34,377,55631,23385
27,97,43464,37177
26,28,2956,20405
43,63,3349,11357
42,72,2412,23430
41,133,392,16063
29,112,578,14660
74,188,48672,13202
42,121,55,15249
29,69,42200,31613
40,59,3166,15646
36,95,2498,24362
43,93,3154,20650
45,157,63359,31117
26,99,61291,45793
25,184,55096,41220
38,201,56918,8571
28,64,67918,24202
28,63,48918,45869
22,45,1817,11554
25,75,54020,17405
34,320,60742,33320
39,101,3948,14244
21,68,3827,22453
23,105,2440,13362
64,102,44360,34392
41,27,224,12255
32,143,3902,23563
76,61,52604,47816
61,374,43587,13966
61,168,62468,43414
45,125,475,22290
58,92,43587,5316
39,139,3945,22472
38,138,1251,18949
39,95,2796,12118
39,104,51770,38394
36,56,1192,19009
38,148,3572,13487
24,200,44941,24357
28,39,3902,23554
28,133,556,15046
23,122,1395,21673
24,276,43756,30645
40,84,3315,19855
54,91,44336,6380
55,72,45728,43802
36,91,893,17530
79,126,67807,34246
44,148,1156,14367
36,159,60083,5134
64,171,43522,49384
40,103,1235,20063
35,419,54438,18680
64,252,47852,13391
24,744,66126,35507
39,64,3865,11549
21,36,1376,17830
34,62,49161,14390
54,323,40907,13617
27,102,3337,12191
45,115,833,21966
44,72,1773,13575
38,712,66125,11978
25,133,636,23034
69,420,47737,23552
58,100,56813,15635
88,401,61060,19543
34,115,3120,11748
57,349,62458,23622
47,143,68354,21289
31,42,3031,17003
31,56,792,23227
45,66,3065,11376
45,67,1474,14989
21,97,3430,13447
29,50,1989,15514
44,188,59796,37140
30,99,2890,13442
38,158,53194,6035
63,511,52979,18596
51,192,50043,45726
58,585,61855,5549
43,93,1375,22989
51,83,48046,11929
54,41,57759,15878
63,173,42847,25246
28,41,110,24424
37,59,375,16344
64,275,64922,43235
58,130,46130,40573
39,39,331,24051
42,130,412,18459
28,69,1114,23020
60,186,65527,32854
28,25,3429,24790
58,360,44170,48642
31,57,2044,14739
38,41,2502,20899
56,555,54043,19437
43,291,56958,33900
43,161,42959,28478
67,89,62889,12040
40,82,145,18217
30,89,309,19940
42,103,1842,16456
59,240,67728,45603
57,187,51451,33104
21,73,1454,13697
25,54,3025,24637
80,323,60758,48360
42,28,824,15597
33,53,3963,22521
56,359,51014,49227
43,129,3030,15861
45,48,3596,23284
29,63,326,21259
71,148,59531,27586
36,31,2829,15766
59,259,49269,37188
46,154,52295,43476
51,212,57991,14870
45,38,2530,19243
50,460,63296,33454
29,53,2132,21815
58,398,53542,38957
31,81,63882,6339
42,294,43573,23674
39,121,1863,20626
30,64,1236,15094
59,109,42441,49325
48,207,40520,31145
45,67,51747,26647
28,268,40486,42139
43,58,1815,11158
41,67,282,16911
25,248,62241,48482
25,121,46202,12567
25,90,48387,11485
43,45,2685,21748
22,143,1343,13483
21,84,38,18682
42,104,2895,22842
38,41,993,14862
32,139,1216,20291
37,86,2764,20106
26,173,67630,44729
62,517,68703,15478
44,283,46172,34537
34,94,58102,28786
28,36,45821,32080
44,247,67263,30337
26,155,40536,25159
72,207,40912,10040
26,88,1124,13283
26,108,265,18223
32,117,2534,17192
42,103,1849,23563
26,102,47267,19183
25,124,2521,14813
38,60,972,19727
21,129,2756,18523
73,160,65780,16868
41,131,3266,12190
36,62,53268,42805
33,95,199,22787
40,83,42311,38838
34,65,1646,21301
24,77,1411,14353
53,81,62536,13455
53,267,55517,11706
29,129,3286,21401
33,124,2333,24543
26,36,316,16865
27,145,348,24725
21,30,2083,23193
28,64,2944,23878
34,89,49269,8870
33,66,337,23747
30,122,325,11267
39,80,3797,24732
52,97,53659,19460
31,76,2363,24767
32,157,44568,14203
44,91,3549,16086
36,92,3520,11421
35,91,40186,20175
48,99,47973,35207
37,49,319,20519
26,79,891,17446
30,121,1880,22425
28,76,69613,37667
28,368,66220,13110
44,140,1056,22941
31,54,1504,17354
33,212,41438,25528
43,27,2174,21023
26,106,3755,19597
39,531,40971,12047
39,106,51484,37357
44,113,329,18745
30,29,2984,14017
37,140,40854,8257
22,37,1484,14774
60,61,42913,14215
40,172,60769,23776
34,121,59031,28410
28,115,160,18309
26,119,439,19221
18,114,44735,38675
25,107,2602,11480
33,99,260,15546
34,111,2832,11782
37,39,2017,15088
32,73,140,21266
44,68,272,20677
60,104,42885,10254
40,105,1309,20690
37,115,3996,12054
33,38,2071,17994
30,138,2825,19677
39,96,3291,22634
43,531,43593,49722
43,167,53345,26143
26,123,2381,24250
34,70,1677,20123
18,72,52940,27706
43,49,172,17450
35,93,2505,21548
35,73,56055,47077
61,104,43289,41242
59,328,61753,40762
38,166,61605,41110
51,520,61670,14812
33,72,2321,14542
22,74,3232,21956
41,181,67421,41187
35,48,1243,11545
83,369,64272,24997
24,79,2603,24011
31,75,1465,17601
32,205,42978,21962
41,96,1378,24153
76,113,43767,41025
32,124,23,14179
21,149,657,16428
45,42,3811,14642
18,563,68628,43628
21,62,3197,15532
22,81,3047,12231
21,90,3233,22495
43,91,2595,22486
50,434,58372,41635
22,37,574,14510
26,87,3479,22110
55,93,48800,10805
47,639,45158,10911
31,112,61135,43458
54,172,51146,47655
28,589,58657,45424
32,114,2235,12471
28,58,3991,12986
61,350,53004,32677
39,118,1235,12989
33,56,751,14226
41,182,62792,42663
41,80,3316,17152
48,669,54142,42474
37,138,3048,23090
21,90,3388,15931
35,45,99,15799
25,92,54385,6660
28,89,51591,21840
30,52,1325,21837
27,29,2482,21898
25,72,2382,18966
45,587,69666,45204
61,147,59481,19427
24,73,565,12872
45,351,66765,38886
26,132,1683,22348
41,800,54142,28463
46,98,60661,45718
40,85,2382,13473
30,199,40933,19966
31,66,2529,22146
30,145,56877,45598
38,28,1301,20051
49,495,53617,15322
36,142,2267,19447
29,132,2137,24059
34,68,2917,15776
43,80,2195,17125
30,169,45380,34162
29,445,67689,6993
63,167,58477,19897
43,260,51143,36225
75,191,67862,35718
39,105,2421,23220
37,115,125,23789
22,31,2864,21256
42,84,3300,17989
43,45,802,16232
22,82,2410,15624
34,376,54434,12611
53,121,43621,47823
33,65,107,20683
69,71,56645,33044
58,394,55481,12823
33,126,632,24076
36,569,56667,24373
31,132,2004,18877
78,234,57713,28988
31,122,1859,14963
91,837,69028,48195
39,67,2590,14024
22,37,3495,16070
24,41,2144,14516
26,139,452,18046
32,372,41698,37667
62,595,55475,30138
25,53,748,19106
58,511,43549,21026
32,277,45193,14684
91,223,49231,31319
76,259,55218,36105
56,169,56800,22280
39,34,171,22829
31,107,668,22425
37,102,150,19545
24,59,1855,16770
25,139,2145,18851
42,230,63798,23338
31,90,53322,28274
41,70,816,14976
25,80,936,19278
57,122,44035,46602
73,96,67213,20223
34,260,56531,14322
49,283,42953,36998
53,129,50667,33830
36,339,51772,5938
36,355,57264,9071
43,212,52048,7336
76,336,52287,33178
28,91,44808,17702
42,80,2193,14238
23,69,3893,13625
27,65,3960,11178
30,109,467,17447
27,77,2942,18038
69,240,49333,5863
35,80,3216,23303
23,107,1522,12703
37,57,639,22658
28,98,1107,23084
30,103,49324,34783
32,104,1749,22697
29,46,1541,16594
41,394,43341,28026
32,48,2981,22617
62,170,56646,23437
62,722,58885,43732
45,84,1563,15313
25,61,1910,12711
49,133,47383,19704
70,1962,41747,45354
37,53,2015,22996
27,173,68928,48850
24,89,61356,35095
21,875,52966,37640
51,208,57667,42684
27,126,45235,38477
70,91,50659,16173
24,106,59276,16354
23,134,3912,21196
53,925,56982,15166
31,69,681,24058
69,109,44866,12165
47,188,63602,8498
42,29,2857,18267
38,153,42690,13974
31,106,45734,35479
36,82,3705,13871
32,123,1237,19229
49,177,48910,15089
38,44,157,19314
44,43,2823,16520
45,82,3297,23826
60,99,56147,48829
51,657,54961,26977
32,246,48083,25033
50,92,67647,40052
33,36,2107,19250
43,613,48229,8550
35,89,423,18869
36,543,64342,47282
46,267,50615,36451
36,127,2712,23905
52,1104,57852,26622
56,1551,49657,11062
37,773,53476,13867
39,65,48557,47312
60,83,54225,17829
23,139,347,15644
44,173,55048,38164
40,133,1296,14081
40,42,833,18565
50,1353,69818,47911
40,74,2851,12510
35,62,47348,40084
33,102,3311,14142
60,794,60829,20945
33,105,56254,35205
54,49,47406,16241
53,168,56696,48148
38,29,2839,21054
70,144,55414,10620
35,80,1189,18985
70,692,53657,8804
68,81,58219,48091
70,399,42483,41042
68,139,52099,25106
33,114,56808,32843
40,44,805,15471
53,85,49162,32734
62,74,63269,25612
43,33,3525,22301
81,210,52286,21124
68,500,67283,46465
33,32,672,16751
21,113,1856,18994
43,115,45432,35068
43,159,42674,28088
44,38,756,17462
30,75,57489,44878
70,213,43634,9872
70,161,43310,15767
56,277,53873,12881
30,71,2207,23358
40,141,367,20445
35,195,66131,24611
37,132,3049,20460
26,140,532,13254
35,89,2399,16789
37,314,42215,39409
43,95,490,15690
36,144,1081,15877
59,86,52681,21928
35,71,1754,20808
35,194,68622,34420
34,140,27,16130
24,53,613,22388
42,44,3529,20553
23,75,2317,16537
36,34,567,22166
49,237,57574,23155
26,100,3771,15243
78,321,44096,25424
25,50,0,17286
38,117,196,11846
23,78,3798,19170
29,99,58620,41009
51,67,45131,23087
32,119,677,23117
23,238,62588,42408
43,95,2464,19677
45,42,943,18373
26,152,64895,30383
54,214,44200,37654
75,502,58930,11750
83,849,45215,36542
28,462,46786,27291
45,128,731,11889
28,160,65773,47416
26,39,2540,17101
32,148,2702,15365
45,117,48171,28423
68,88,51318,11258
37,89,52335,49472
43,205,66716,42072
43,408,63818,7956
69,144,67666,42145
45,42,1881,18247
26,131,2604,15266
44,48,2923,19844
65,384,67101,23637
31,145,1491,19861
42,137,2785,14517
27,572,48019,40970
56,172,47396,18044
38,101,2753,22727
32,86,3181,22444
36,133,53722,36476
63,323,40461,36485
30,953,58684,34667
50,209,66367,45824
35,371,62347,7183
35,128,1374,21117
48,157,64764,49749
34,201,68680,11882
58,867,57665,34732
38,90,55856,14572
37,132,2190,18099
29,115,2660,13498
48,294,40540,48989
23,49,176,11080
35,73,58997,31288
44,76,1097,12706
44,147,2329,23031
53,73,47369,48944
58,525,67128,21752
43,65,2549,18682
63,335,47667,43865
63,1386,62741,7888
41,173,66674,11208
40,63,656,13083
69,189,52345,42517
38,83,748,15884
32,149,470,23311
44,93,726,12223
77,97,46034,48229
26,47,1462,16597
30,108,1248,17965
37,137,48137,10343
69,676,60954,29884
28,80,3767,17948
29,181,53862,44837
59,268,46318,34905
34,88,1128,12014
36,88,1558,18168
59,511,51060,43178
42,138,51318,31745
75,120,49120,24374
36,78,68353,10142
29,92,68448,48905
33,125,2439,24975
33,99,41280,32893
77,348,40839,26682
70,837,69654,18487
38,135,63916,15826
35,28,486,13129
41,150,1286,17172
48,61,47604,46255
38,115,2236,17671
40,52,2174,20203
28,29,2488,21653
44,83,1102,21199
24,72,463,11858
30,411,66391,30402
35,79,47806,25429
30,1226,40284,33410
80,242,66275,47857
22,136,2005,15024
42,63,657,11829
22,78,3638,24205
55,182,46447,16630
55,213,64348,9420
55,285,58602,27338
48,200,59819,13826
28,100,3058,23940
32,221,64172,32290
22,210,41818,46277
31,67,1712,18262
37,116,901,24179
34,26,2149,22476
17,896,40554,47675
33,301,46122,41139
43,128,403,14549
26,1003,61046,11027
29,37,122,17564
80,82,44005,32794
32,56,1262,13303
41,100,3212,13549
28,216,64579,9280
28,84,40215,40455
28,958,41539,5087
25,109,253,14541
71,237,68815,21072
36,113,53935,29270
74,251,50330,12275
39,110,735,15397
37,145,3082,13070
39,99,1141,15241
35,150,1716,22660
27,118,2740,21132
22,111,565,18468
42,122,51157,47008
34,290,47660,18668
32,132,3435,24525
36,632,48297,30119
27,69,592,16248
33,441,49998,41923
37,262,52611,47867
35,86,66051,23490
44,108,2072,23300
29,112,1140,20611
45,97,2501,19770
44,29,3241,15560
44,634,49234,34751
28,522,51689,6802
68,76,61120,31763
37,244,48550,30042
37,68,49661,9373
44,93,3977,18368
21,110,1554,25000
74,96,40943,18188
34,32,2560,11968
32,60,1505,16338
37,246,53059,28278
37,128,65024,27610
33,166,61512,7063
25,227,46574,47802
37,570,47026,45932
83,138,69675,41893
25,115,53176,6105
28,186,45782,45956
27,39,1170,24647
35,86,1118,13077
45,27,3093,18680
37,99,805,13090
28,26,1249,14355
39,170,52554,31606
33,154,56931,47622
24,77,3738,14732
43,78,1225,11986
37,105,2038,22844
26,75,1536,21245
39,132,59203,34074
39,129,2449,22746
60,128,47453,8378
33,193,65914,39989
26,306,67415,29185
44,113,3753,21564
36,104,45948,18197
36,141,60011,24954
35,37,151,21922
38,79,2109,21178
42,110,848,21427
41,71,3759,12866
30,150,3266,21038
36,128,2201,20616
23,121,1532,22610
62,717,48261,20791
21,25,2768,11623
44,283,44848,11147
23,32,2161,24539
24,33,2876,23922
36,342,57908,24113
29,39,2691,13383
34,27,1198,20522
34,131,56829,9776
30,39,547,23498
39,30,2636,22149
44,29,98,16635
23,45,892,20000
60,1020,65244,47534
30,96,2165,12541
38,106,2693,19658
25,32,161,19246
30,32,29,22597
55,116,42513,14756
30,120,51639,18988
37,149,1446,12131
33,72,404,17483
20,169,46753,21078
36,109,68098,11072
33,107,2440,23057
30,385,53712,38144
35,31,1851,17647
21,71,3024,18294
25,124,1505,15837
41,145,450,21105
37,83,2927,21770
54,187,57530,45324
31,131,3700,19713
35,123,48292,29045
30,105,2374,19171
21,119,1948,15402
51,626,61750,19403
38,86,2521,16037
27,136,439,23455
58,164,51299,40936
28,118,963,16449
36,332,54385,48603
33,148,58216,10630
31,107,40784,37801
57,513,60419,31471
39,148,2687,21043
31,213,41734,34403
38,148,997,11948
31,26,1572,22825
59,518,61448,24968
44,146,2839,21892
33,69,3049,24807
44,83,1253,18080
24,66,1523,22207
24,129,806,14834
33,61,484,17834
33,69,1612,20149
70,72,68703,10585
33,110,54626,22656
29,52,2979,19283
36,825,58363,10593
26,132,3335,13254
44,1206,47248,18565
28,143,2770,13373
32,43,1059,21846
44,749,60192,33995
36,135,55634,34713
54,164,63478,12813
42,307,44500,32975
42,287,42206,48011
29,107,56468,33188
25,99,1320,23091
34,442,45931,36779
33,114,1226,22836
25,92,3927,16648
27,29,117,13426
35,360,64745,37050
36,49,3738,15257
39,58,1399,20111
71,127,56302,41540
41,130,178,16697
21,35,889,22787
43,48,3875,17592
31,334,54031,23423
29,99,3430,18075
35,89,3555,20951
40,123,487,21821
56,306,40684,27796
24,130,2057,17648
24,97,52360,29358
30,102,68362,40822
38,26,1117,24596
30,94,3546,18917
21,87,17,23988
33,101,1160,16164
44,150,3822,11634
23,374,57216,24594
21,149,60040,17728
32,267,43416,39621
24,460,61156,39197
33,94,2362,16300
40,114,1003,23438
31,111,3314,14384
22,42,3172,13090
98,272,61851,10601
24,102,2606,24195
22,221,50491,35190
26,133,55485,23917
34,64,3846,14108
31,76,57398,6253
30,129,94,21729
43,56,945,22782
35,36,3192,19841
37,131,44666,44321
28,131,1952,23777
26,136,2896,11533
29,88,3964,12912
26,183,69545,19583
44,43,2238,22494
29,633,49038,26801
73,127,43412,5337
29,110,58833,29662
27,115,1179,14427
29,58,407,11661
33,87,58023,21856
33,251,56765,38263
30,67,59323,29106
26,703,54217,29371
26,126,50609,26201
38,42,878,17383
29,74,3165,20698
37,95,258,23030
55,131,51808,7004
32,96,49427,32565
31,135,2282,22410
72,143,48164,17697
31,32,2501,15490
32,25,140,17249
32,96,51889,15797
41,100,1219,22162
43,38,3668,24152
29,132,1289,19127
29,424,54671,18649
33,137,66613,29228
43,75,2074,21084
26,104,1436,12541
37,124,829,23937
24,55,2359,17232
41,95,2171,18924
43,27,1602,19740
43,71,2433,17727
22,69,476,18459
44,65,3262,24298
35,84,2442,18368
41,100,513,12929
41,145,2927,24281
44,139,43856,36367
37,52,3429,13969
68,418,64302,48967
46,65,59303,15155
33,189,62570,28368
26,114,64033,6921
21,33,538,15438
23,93,2754,20748
44,144,3208,12077
22,67,2715,17178
75,113,65638,19389
81,246,59308,44648
23,114,1028,23486
61,108,47557,8855
63,96,68815,20608
46,143,62743,48598
37,119,1027,20394
34,52,2049,20751
40,73,46313,31528
22,140,2012,23485
62,210,50734,15825
45,1092,60492,7742
31,66,1493,16378
61,190,49531,20949
32,371,50898,37459
34,182,46719,34543
24,197,55542,46083
30,133,66609,47964
30,41,1890,20559
73,185,62821,32328
34,85,54178,8723
40,524,44702,33919
28,112,2246,16160
54,164,46069,11277
24,423,51169,35288
21,138,231,24984
36,343,50638,12022
25,33,769,13155
30,147,169,16713
55,139,47067,19675
21,39,350,22020
80,169,40583,44993
32,108,2574,11867
28,78,3676,14027
31,142,60575,12776
53,209,49760,18557
29,41,378,23410
30,1707,59292,15623
45,41,577,22682
72,189,65917,6569
82,251,58538,7668
34,401,48626,11273
69,103,44920,37069
32,679,53471,38231
67,299,60950,24654
48,264,55095,48015
44,117,1875,12989
23,64,309,18421
33,107,13,11108
25,50,3650,11360
45,150,2834,11941
36,68,52559,39596
31,115,1424,23240
35,31,1111,20521
32,220,58820,14877
24,130,1397,24594
27,77,2931,11799
55,250,42724,12099
55,424,65420,15373
61,174,50930,12405
22,65,3011,21405
30,148,2972,16768
36,133,2897,17316
36,119,3930,17358
38,29,481,17864
78,212,67406,45551
21,62,2366,23030
26,373,53434,47220
37,62,41080,34595
26,115,1358,15681
33,150,3656,19149
35,81,554,14253
39,125,69623,7305
36,124,2177,12110
34,144,50600,19949
36,480,52255,13321
37,183,43188,38731
59,445,62972,27724
40,116,2008,20032
69,257,53117,39477
37,64,1463,20213
59,152,47441,7222
37,416,44924,42434
38,138,2531,16076
23,105,68072,25704
41,131,49080,43646
24,75,540,17356
37,101,48606,13085
26,52,1386,22295
36,69,46719,47533
50,91,51531,13625
39,60,3625,16713
21,59,67550,21225
41,109,3427,14793
60,66,43063,22703
30,106,46780,44305
37,235,48468,12127
55,154,58715,38847
27,69,1473,18154
64,173,53354,45402
29,71,2315,13136
37,459,60990,35154
28,116,1480,22895
50,204,40134,31464
35,87,277,14058
32,144,66901,11520
32,143,56103,45455
37,227,54463,43847
23,36,3635,12372
24,180,66046,33797
33,65,3909,11151
45,162,62531,12546
32,136,1568,20295
33,83,63561,22557
28,96,3204,16487
34,179,49413,29436
52,209,43105,46347
34,74,2627,24721
71,102,52956,14568
52,551,42052,27952
56,786,52720,37251
45,93,755,20713
40,88,61497,24775
56,289,54358,11721
27,149,67,17816
29,102,1149,23294
41,145,2499,15148
56,566,49128,47702
42,107,3386,18387
30,537,58848,30017
27,217,53296,25016
47,193,66923,40961
47,181,60922,8426
54,215,56731,19018
31,29,383,12524
23,113,2113,16249
34,94,982,12687
30,402,58264,48202
44,113,1968,19611
22,136,3245,15377
43,89,2514,12232
26,124,1991,22672
22,135,3459,12227
23,148,1631,16982
58,70,69623,14114
40,135,1903,20734
54,101,47715,27502
27,89,2224,18789
39,74,1842,17237
32,68,854,21232
29,199,50070,29862
35,27,1204,15785
56,156,66428,10642
24,70,293,24864
27,35,2438,12276
34,48,1850,16406
45,118,2268,22526
34,66,2152,15728
28,127,1970,16232
37,134,1798,15641
36,62,1039,17273
34,509,47360,26136
23,63,3424,14870
34,464,62618,45907
37,136,41540,23096
54,402,69799,5808
34,147,1282,12377
24,49,3506,22440
22,101,144,12484
53,368,52175,19985
56,178,46671,7342
35,150,1599,17812
35,66,594,11945
26,347,49743,15882
27,118,40868,6496
57,169,41566,15640
25,165,44710,43366
24,98,52432,38033
29,201,43951,40860
43,51,3456,15612
81,161,58789,33093
31,69,2756,14199
26,371,64770,36100
81,263,58084,20606
24,112,861,15025
35,96,3090,17250
76,347,59561,32314
36,26,1704,23550
38,182,69277,44510
27,775,49180,31295
71,193,40734,18537
29,59,3802,18877
34,336,53196,6837
61,147,51673,36333
61,195,64438,44345
41,234,40237,38629
29,71,2736,18998
32,76,2767,13277
34,132,1519,22118
38,64,63971,7833
41,95,41924,24050
52,89,69024,10380
42,74,3816,15438
33,344,67738,17088
30,266,69020,25309
23,115,256,21805
28,254,43043,17936
45,35,192,20092
23,86,1828,14106
79,594,53358,37250
21,280,55385,34206
30,70,2709,14893
38,102,122,21676
45,123,2424,14079
45,208,45447,13176
44,123,3295,19137
30,98,62321,42198
37,516,52841,29002
37,102,1029,12737
27,148,2971,17229
45,158,57196,9475
31,124,1145,21200
34,72,1701,22748
72,406,44297,37594
31,111,2571,13132
34,129,2774,21947
34,147,818,11724
21,32,3535,21403
29,84,290,24351
42,41,447,20494
28,127,1680,13821
38,70,835,16322
43,100,2328,24716
36,166,49924,7039
36,115,2594,13455
31,145,1581,19270
39,127,1330,20573
29,158,52651,12444
35,145,3846,19269
33,241,44229,20041
37,248,57100,15259
53,513,67841,8743
38,71,40211,7096
40,90,41933,13790
25,136,809,15741
23,116,48942,43144
25,122,1880,12804
37,72,2000,20758
67,39,40978,29610
34,37,1582,16406
43,101,543,15296
43,226,48723,45345
43,37,380,12948
21,80,1368,15145
25,702,51585,24951
37,42,3397,19046
25,110,65580,14944
65,88,60752,34393
27,30,3741,22264
45,126,2058,16812
28,141,3667,18949
43,149,630,19165
49,226,64862,12540
32,134,2026,12925
21,35,2701,23776
34,135,56641,46957
29,83,629,21983
56,150,51332,37459
56,134,43603,27904
32,247,51116,40076
23,77,1864,11646
62,443,68070,34824
29,124,48262,26060
33,56,2784,21498
66,1127,63711,41945
28,189,53464,16257
56,893,58009,34050
35,192,67771,44439
49,366,49765,41767
34,142,57,23655
60,627,51954,33618
62,237,46799,18560
38,411,40354,45639
23,124,603,15671
43,25,2641,13452
26,338,61319,45422
39,128,1352,13670
23,108,3491,19008
24,40,3077,16309
36,107,1043,13637
32,2184,66916,10803
32,135,52910,29335
53,212,61655,19117
80,186,42702,32921
24,73,3502,18070
21,129,2457,18481
65,226,55277,30205
43,122,54051,39377
63,137,41369,42450
31,122,49952,27096
24,100,561,20246
31,78,2269,13925
22,84,3637,11416
39,70,596,21313
52,259,48344,21917
21,36,2071,17325
23,91,2066,21488
77,381,66170,14478
37,29,0,11265
44,48,3794,21493
29,97,2438,12549
28,112,1552,20878
52,332,42417,28598
55,227,39988,12672
22,92,3421,21567
24,134,3352,22506
40,139,69866,42676
19,132,48998,44354
32,147,3355,24755
25,61,47821,21377
40,95,58972,35597
40,130,66868,42016
25,295,44990,28263
61,301,43347,47084
33,120,1650,21984
39,66,2119,22946
64,146,59942,44619
25,113,390,15443
50,183,54244,39272
75,135,51977,48671
35,136,3775,23749
56,124,55873,49757
37,163,57648,8814
37,84,61622,26617
41,40,130,11313
43,119,270,16662
32,114,3943,16951
25,107,45591,16065
30,235,68377,49467
28,106,95,16272
38,45,3565,15509
38,94,2791,15795
24,125,381,22851
54,175,62402,42244
30,104,51773,47117
37,111,3566,17433
35,986,49986,8920
31,57,52434,24040
38,31,2848,16334
66,175,62730,12398
64,79,62882,26703
21,139,3101,18952
30,94,56740,33279
42,59,1728,20788
41,56,39,15781
24,136,3228,16232
42,104,64230,7546
48,69,58000,11383
28,31,837,14015
72,257,48922,24150
27,116,60924,42930
22,51,22,16480
31,49,2526,13663
72,111,66808,35134
40,105,53215,49383
27,59,3576,23242
50,202,41326,9478
24,41,3590,17706
34,85,54381,30143
44,110,274,18972
31,168,50147,18468
45,73,2732,14366
43,66,547,17987
38,68,684,24144
41,99,85,15312
44,74,3608,17213
48,747,63845,10858
53,409,66817,11343
43,135,40776,36518
40,39,1457,18903
43,255,66555,38918
26,309,67888,9892
66,525,68926,10751
35,36,3728,14805
34,149,573,18351
32,107,49225,39071
32,94,123,16414
35,190,56521,29770
34,492,60463,25656
30,187,43296,17776
23,90,1669,18035
31,166,59582,30210
83,112,51411,14241
36,147,184,20641
27,325,43047,46071
56,968,63676,14794
21,68,3895,17266
24,285,59233,24717
57,295,60808,49319
24,31,1883,15308
33,30,2508,15411
58,106,42424,32544
58,1092,65800,10713
32,421,52381,25631
94,134,60532,32679
22,87,49811,32293
32,141,2592,11974
78,103,43180,49863
21,250,56656,10368
55,99,56403,41153
57,182,42487,8875
61,234,66452,16775
58,487,59713,33421
23,39,998,22704
48,208,40094,19166
41,97,3286,16639
21,84,2992,12211
56,414,58211,9409
43,116,3017,23902
86,237,45661,41514
27,342,64268,31202
27,57,3212,22191
25,541,67434,31747
65,142,54365,31958
32,92,57553,10433
38,64,1893,24148
72,96,42198,44181
22,87,3537,19136
42,135,361,12984
73,160,54763,19507
31,65,62859,34721
38,64,2508,22009
33,111,1750,11569
34,35,2071,20657
23,86,1319,16870
21,124,642,21232
81,151,56665,49583
37,26,505,11661
25,117,331,19849
23,145,3072,19272
24,27,1362,19301
37,80,501,12024
41,132,968,22195
76,258,61632,18190
54,346,67309,9655
38,415,53230,15374
42,187,64076,39406
32,87,1475,15355
55,284,63582,20154
58,154,60357,37038
83,155,56085,32593
83,96,67260,32377
64,1804,40177,18696
60,472,47084,37465
35,42,1332,15943
40,237,58022,47914
53,110,51394,19798
48,274,67286,44514
50,705,47092,45027
60,439,51173,12423
30,136,2947,14064
48,377,43092,27159
25,78,68178,40619
34,122,2949,22804
30,59,1067,24643
25,1139,63755,36197
55,254,56492,22622
42,59,122,18595
48,85,58357,28736
30,69,54461,11524
31,148,3749,21175
26,87,769,24210
36,480,43986,16586
42,97,3691,18913
36,371,61290,34185
54,164,61941,11587
43,95,3142,22677
36,358,43290,40105
41,60,3147,21101
49,583,62458,31974
47,67,43937,19128
44,110,3682,13001
50,620,53518,6162
33,98,3185,20452
43,89,3965,14705
38,1002,57954,41681
38,137,3997,13904
42,179,46672,49307
29,390,68291,19429
64,137,47243,34522
56,124,57697,8148
44,141,2731,12322
31,854,41874,33265
23,67,3705,18211
86,343,53899,39983
36,31,3823,17256
41,98,3697,15501
65,456,42162,24208
23,83,2466,15824
